conv2d_3/convolution,1,15.1964,93.2378
max_pooling2d_1/MaxPool,1,19.195,83.9377
conv2d_4/convolution,1,19.6388,84.6878
conv2d_5/convolution,1,26.8416,76.3867
max_pooling2d_2/MaxPool,1,29.0623,71.1077
mixed0/concat,1,33.8177,65.7698
mixed1/concat,1,39.0138,59.8524
mixed2/concat,1,43.8499,53.4752
mixed3/concat,1,50.3053,48.6407
mixed4/concat,1,54.6923,40.6748
mixed5/concat,1,61.9221,33.5606
mixed6/concat,1,68.1959,26.2994
mixed7/concat,1,78.2668,18.5454
mixed8/concat,1,81.6826,13.7575
mixed9/concat,1,92.7632,8.14553
mixed10/concat,1,93.6539,1.23881
dense_2/Softmax:0,1,101.881
input_1,1,0,96.1891
conv2d_1/convolution,1,5.01747,92.4996
conv2d_2/convolution,1,9.78703,95.1177
conv2d_3/convolution,1,15.5458,95.4646
input_1,1,0,95.6069
conv2d_1/convolution,1,5.32023,88.0005
conv2d_2/convolution,1,10.0709,87.7657
conv2d_3/convolution,1,15.5596,93.3964
max_pooling2d_1/MaxPool,1,19.1019,78.4591
conv2d_4/convolution,1,19.637,79.08
conv2d_5/convolution,1,26.7532,74.3367
max_pooling2d_2/MaxPool,1,28.3508,65.1366
mixed0/concat,1,34.3982,65.5337
mixed1/concat,1,38.7136,54.9496
mixed2/concat,1,44.6423,50.4358
mixed3/concat,1,50.1476,45.8083
mixed4/concat,1,54.5721,38.6432
mixed5/concat,1,61.8324,31.8324
mixed6/concat,1,69.0274,25.0721
mixed7/concat,1,75.5249,16.3535
mixed8/concat,1,79.053,11.8251
mixed9/concat,1,87.0492,7.12325
mixed10/concat,1,97.0074,1.00927
dense_2/Softmax:0,1,95.3598
input_1,2,0,134.862,134.936
conv2d_1/convolution,2,5.20066,128.057,127.863
conv2d_2/convolution,2,9.99024,131.186,130.988
conv2d_3/convolution,2,15.3155,143.833,144.117
max_pooling2d_1/MaxPool,2,18.8041,135.556,135.641
conv2d_4/convolution,2,19.5383,134.574,134.564
conv2d_5/convolution,2,26.0255,122,122.062
max_pooling2d_2/MaxPool,2,28.2389,114.825,115.174
mixed0/concat,2,33.2461,108.038,108.259
mixed1/concat,2,38.6199,97.3711,97.61
mixed2/concat,2,44.3494,87.4749,87.529
mixed3/concat,2,47.7028,75.8994,76.2035
mixed4/concat,2,54.5397,67.3893,67.3695
mixed5/concat,2,62.0267,55.7623,55.8413
mixed6/concat,2,68.8445,43.5029,43.4814
mixed7/concat,2,75.9505,28.1937,28.2599
mixed8/concat,2,82.6052,21.3038,21.0981
mixed9/concat,2,89.9176,12.2565,12.1981
mixed10/concat,2,95.8241,1.20854,1.23334
dense_2/Softmax:0,2,94.5472
input_1,3,0,174.737,174.75,174.804
conv2d_1/convolution,3,5.32555,169.948,169.922,169.529
conv2d_2/convolution,3,9.83915,169.66,169.219,168.985
conv2d_3/convolution,3,15.8707,189.311,189.417,188.965
max_pooling2d_1/MaxPool,3,19.4255,181.217,181,180.986
conv2d_4/convolution,3,19.5027,177.8,177.665,177.6
conv2d_5/convolution,3,26.4858,162.135,161.936,162.333
max_pooling2d_2/MaxPool,3,29.7867,159.141,158.965,159.049
mixed0/concat,3,33.6288,143.771,144.018,144.045
mixed1/concat,3,38.5649,131.369,131.051,131.28
mixed2/concat,3,45.18,119.591,119.794,119.475
mixed3/concat,3,51.4236,108.072,108.223,108.225
mixed4/concat,3,56.4266,94.7978,94.9119,94.7465
mixed5/concat,3,62.3848,78.4972,78.4989,78.606
mixed6/concat,3,70.3435,62.3408,62.1451,62.0788
mixed7/concat,3,79.2573,41.0153,40.8607,40.8844
mixed8/concat,3,80.8201,29.2602,29.1476,29.0641
mixed9/concat,3,89.1771,16.9933,17.0193,17.2003
mixed10/concat,3,100.758,1.65352,1.54294,1.53694
dense_2/Softmax:0,3,98.2193
input_1,4,0,228.07,227.272,227.608,227.813
