mean=0_0_0_0_1_1_1_1_2_4,0.2883,0.2401,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.273385808506_0.273385808506_0.273385808506_0.1523_0.2428625,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.23427037729_0.23427037729_0.23427037729_0.040412044374_0.033400357462,229,229,229,229,249,280,280,280,249,249,8,8,8,8,8,8,8,8,8,7
mean=0_0_0_0_0_0_4_4_4_4,0.3255,0.2417,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.2428625_0.2428625_0.2428625_0.2428625,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,229,249,249,249,249,249,249,249,8,8,8,8,8,8,7,7,7,7
mean=0_0_1_1_3_3_3_4_4_5,0.3087,0.2106,0.364649681529_0.396496815287_0.208583133978_0.208583133978_0.2368_0.2368_0.2368_0.1347_0.2428625_0.821220244371,0.364649681529_0.396496815287_0.165979215216_0.165979215216_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=2_2_3_3_3_4_4_4_5_5,0.3372,0.1922,0.2461875_0.1523_0.2368_0.2368_0.2368_0.1347_0.2428625_0.2428625_0.821220244371_0.821220244371,0.0247905818429_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,7,8,8,8,8,8,7,7,8,8
mean=1_1_2_2_2_3_3_4_4_5,0.2514,0.1393,0.284037143404_0.208583133978_0.1523_0.1523_0.1523_0.2368_0.2368_0.1347_0.1347_0.821220244371,0.137708685456_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,7,8,8,8,8,8,8,8,8,8
mean=0_0_0_1_2_4_4_4_4_4,0.2561,0.1467,0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.1523_0.1347_0.2428625_0.2428625_0.2428625_0.2428625,0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,229,249,249,249,249,249,249,249,8,8,8,8,8,8,7,7,7,7
mean=0_0_0_0_0_0_0_0_1_3,0.364,0.3415,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.273385808506_0.2582,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.23427037729_0.0722861430715,229,229,249,249,249,249,249,249,280,280,8,8,8,8,8,8,8,8,8,8
mean=2_3_4_4_4_4_4_5_5_5,0.4139,0.2698,0.611741071429_0.2582_0.2665_0.2665_0.2665_0.2665_0.2665_0.645464201473_0.645464201473_0.645464201473,0.0155082635273_0.0722861430715_0.18063002681_0.18063002681_0.18063002681_0.18063002681_0.18063002681_0.569135922608_0.569135922608_0.569135922608,197,280,280,280,280,280,280,197,197,197,5,8,8,8,8,8,8,7,7,7
mean=0_0_1_1_2_2_3_5_5_5,0.4624,0.3052,0.6708655596_0.445859872611_0.273385808506_0.273385808506_0.2716_0.2716_0.2582_0.688016223936_0.688016223936_0.783344599955,0.262738853503_0.445859872611_0.23427037729_0.23427037729_0.175458455966_0.175458455966_0.0722861430715_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,280,165,165,165,5,8,8,8,8,8,8,6,6,5
mean=0_1_2_2_2_2_2_4_4_4,0.1739,0.0833,0.364649681529_0.208583133978_0.1523_0.1523_0.1523_0.1523_0.1523_0.1347_0.1347_0.1347,0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_1_1_3_3_4_5,0.3596,0.292,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.273385808506_0.273385808506_0.2368_0.2582_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.23427037729_0.23427037729_0.0455227613807_0.0722861430715_0.033400357462_0.809889289214,229,229,229,249,280,280,249,280,249,229,8,8,8,8,8,8,8,8,7,8
mean=0_2_2_2_3_3_4_4_4_4,0.1834,0.0711,0.364649681529_0.1523_0.1523_0.1523_0.2368_0.2368_0.1347_0.1347_0.1347_0.1347,0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_0_1_2_2_3,0.3226,0.2671,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.273385808506_0.1523_0.2582625_0.2582,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.23427037729_0.040412044374_0.040412044374_0.0722861430715,229,229,229,249,249,249,280,249,249,280,8,8,8,8,8,8,8,8,7,8
mean=1_2_3_3_3_3_3_3_5_5,0.3795,0.2071,0.473986472705_0.2582625_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.821220244371_0.821220244371,0.137708685456_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,6,7,8,8,8,8,8,8,8,8
mean=3_3_4_4_5_5_5_5_5_5,0.5418,0.3842,0.496385714286_0.3322_0.3581875_0.3581875_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.020260130065_0.0455227613807_0.18063002681_0.18063002681_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,249,280,280,197,197,197,197,197,197,6,7,7,7,7,7,7,7,7,7
mean=0_0_0_1_2_3_5_5_5_5,0.5374,0.4929,0.444068471338_0.396496815287_0.445859872611_0.273385808506_0.2716_0.2582_0.821220244371_0.821220244371_0.821220244371_0.821220244371,0.364649681529_0.396496815287_0.445859872611_0.23427037729_0.175458455966_0.0722861430715_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,249,280,280,280,280,229,229,229,229,7,8,8,8,8,8,8,8,8,8
mean=0_0_0_5_5_5_5_5_5_5,0.7809,0.4641,0.789353958144_0.495222929936_0.495222929936_0.861340543971_0.861340543971_0.861340543971_0.861340543971_0.861340543971_0.861340543971_0.861340543971,0.262738853503_0.495222929936_0.495222929936_0.483933363844_0.483933363844_0.483933363844_0.483933363844_0.483933363844_0.483933363844_0.483933363844,165,311,311,165,165,165,165,165,165,165,4,8,8,4,4,4,4,4,4,4
mean=0_3_3_3_3_3_4_4_4_5,0.2882,0.1502,0.364649681529_0.2368_0.2368_0.2368_0.2368_0.2368_0.1347_0.1347_0.2428625_0.821220244371,0.364649681529_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=0_0_0_0_1_1_5_5_5_5,0.5564,0.5361,0.444068471338_0.396496815287_0.445859872611_0.445859872611_0.273385808506_0.273385808506_0.821220244371_0.821220244371_0.821220244371_0.821220244371,0.364649681529_0.396496815287_0.445859872611_0.445859872611_0.23427037729_0.23427037729_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,249,280,280,280,280,229,229,229,229,7,8,8,8,8,8,8,8,8,8
mean=0_2_4_4_4_4_4_4_4_5,0.2953,0.1157,0.399482484077_0.2582625_0.2428625_0.2428625_0.2428625_0.2428625_0.2428625_0.2428625_0.2428625_0.594816230255,0.313694267516_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.569135922608,197,249,249,249,249,249,249,249,249,197,7,7,7,7,7,7,7,7,7,8
mean=0_0_0_1_4_4_4_4_4_5,0.3262,0.2269,0.364649681529_0.364649681529_0.396496815287_0.208583133978_0.1347_0.2428625_0.2428625_0.2428625_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.396496815287_0.165979215216_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,229,249,249,249,249,249,249,249,229,8,8,8,8,8,7,7,7,7,8
mean=0_0_0_1_2_3_3_3_5_5,0.4053,0.321,0.364649681529_0.364649681529_0.396496815287_0.273385808506_0.2582625_0.2368_0.2582_0.2582_0.821220244371_0.821220244371,0.364649681529_0.364649681529_0.396496815287_0.23427037729_0.040412044374_0.0455227613807_0.0722861430715_0.0722861430715_0.809889289214_0.809889289214,229,229,249,280,249,249,280,280,229,229,8,8,8,8,7,8,8,8,8,8
mean=0_2_2_2_4_4_4_5_5_5,0.4379,0.331,0.364649681529_0.2582625_0.2582625_0.2582625_0.2428625_0.2665_0.2665_0.821220244371_0.821220244371_0.821220244371,0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.18063002681_0.18063002681_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,280,280,229,229,229,8,7,7,7,7,8,8,8,8,8
mean=0_0_0_1_1_3_3_4_4_5,0.3345,0.2562,0.364649681529_0.364649681529_0.396496815287_0.273385808506_0.273385808506_0.2368_0.2368_0.1347_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.396496815287_0.23427037729_0.23427037729_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,229,249,280,280,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=0_0_0_0_0_0_1_1_3_3,0.3315,0.2865,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.273385808506_0.273385808506_0.2582_0.2582,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.23427037729_0.23427037729_0.0722861430715_0.0722861430715,229,229,229,229,249,249,280,280,280,280,8,8,8,8,8,8,8,8,8,8
mean=1_2_3_4_5_5_5_5_5_5,0.6701,0.5425,0.634712828267_0.36265_0.350925_0.3581875_0.821220244371_0.821220244371_0.821220244371_0.843567713825_0.843567713825_0.843567713825,0.137708685456_0.175458455966_0.0722861430715_0.18063002681_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.809889289214_0.809889289214,229,280,280,280,229,229,229,229,229,229,5,7,7,7,8,8,8,7,7,7
mean=1_1_1_1_1_1_1_1_2_2,0.1946,0.138,0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1523,0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.040412044374,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_2_2_3_3_3_3_3_3_4,0.2225,0.0752,0.364649681529_0.1523_0.1523_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.1347,0.364649681529_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=2_4_4_4_4_4_4_5_5_5,0.4367,0.2543,0.608705357143_0.2665_0.2665_0.2665_0.2665_0.2665_0.2665_0.688016223936_0.688016223936_0.783344599955,0.00781073126556_0.18063002681_0.18063002681_0.18063002681_0.18063002681_0.18063002681_0.18063002681_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,280,165,165,165,5,8,8,8,8,8,8,6,6,5
mean=0_0_0_0_2_2_2_3_5_5,0.4125,0.3341,0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.1523_0.2582625_0.2582625_0.2368_0.821220244371_0.843567713825,0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,8,8,8,8,8,7,7,8,8,7
mean=0_2_2_2_3_3_4_4_4_5,0.2629,0.1487,0.364649681529_0.1523_0.1523_0.1523_0.2368_0.2368_0.1347_0.1347_0.2428625_0.821220244371,0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=0_0_2_2_2_2_2_2_3_5,0.3125,0.1827,0.364649681529_0.364649681529_0.1523_0.1523_0.2582625_0.2582625_0.2582625_0.2582625_0.2368_0.821220244371,0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.809889289214,229,229,249,249,249,249,249,249,249,229,8,8,8,8,7,7,7,7,8,8
mean=0_0_0_0_0_0_0_1_3_3,0.347,0.3059,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.273385808506_0.2582_0.2582,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.23427037729_0.0722861430715_0.0722861430715,229,229,229,249,249,249,249,280,280,280,8,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_2_2_3_3_5_5,0.3647,0.2791,0.364649681529_0.208583133978_0.273385808506_0.273385808506_0.1523_0.2582625_0.2368_0.2368_0.821220244371_0.821220244371,0.364649681529_0.165979215216_0.23427037729_0.23427037729_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.809889289214_0.809889289214,229,249,280,280,249,249,249,249,229,229,8,8,8,8,8,7,8,8,8,8
mean=0_0_1_2_3_3_3_4_4_5,0.3031,0.1981,0.364649681529_0.396496815287_0.208583133978_0.1523_0.2368_0.2368_0.2368_0.1347_0.2428625_0.821220244371,0.364649681529_0.396496815287_0.165979215216_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=1_1_1_1_1_2_4_4_4_4,0.1707,0.0976,0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1347_0.1347_0.1347_0.1347,0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_2_2_4_4_5,0.3498,0.252,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.1523_0.2582625_0.2582625_0.2428625_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.809889289214,229,229,249,249,249,249,249,249,249,229,8,8,8,8,8,7,7,7,7,8
mean=2_2_2_2_2_2_3_3_3_3,0.1937,0.0387,0.2461875_0.1523_0.1523_0.1523_0.1523_0.1523_0.2191_0.2368_0.2368_0.2368,0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807,229,249,249,249,249,249,229,249,249,249,7,8,8,8,8,8,8,8,8,8
mean=0_1_1_2_2_3_4_4_4_4,0.1862,0.0957,0.364649681529_0.208583133978_0.208583133978_0.1523_0.1523_0.2368_0.1347_0.1347_0.1347_0.1347,0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_1_1_2_2_2_3_4_4_5,0.2674,0.174,0.364649681529_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.2368_0.1347_0.2428625_0.821220244371,0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=1_1_1_1_1_1_1_2_3_3,0.2059,0.1265,0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523_0.2368_0.2368,0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.0455227613807_0.0455227613807,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_4_4_4_5_5,0.4204,0.3359,0.558803457689_0.396496815287_0.396496815287_0.396496815287_0.2716_0.2665_0.2665_0.2665_0.645464201473_0.73952471945,0.313694267516_0.396496815287_0.396496815287_0.396496815287_0.175458455966_0.18063002681_0.18063002681_0.18063002681_0.569135922608_0.569135922608,197,249,249,249,280,280,280,280,197,197,6,8,8,8,8,8,8,8,7,6
mean=0_0_4_4_4_4_4_4_5_5,0.3644,0.2581,0.364649681529_0.396496815287_0.1347_0.1347_0.2428625_0.2428625_0.2428625_0.2428625_0.821220244371_0.821220244371,0.364649681529_0.396496815287_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,8,8,8,8,7,7,7,7,8,8
mean=0_1_1_1_1_3_3_5_5_5,0.4199,0.3103,0.558803457689_0.273385808506_0.273385808506_0.273385808506_0.273385808506_0.2582_0.2582_0.645464201473_0.645464201473_0.73952471945,0.313694267516_0.23427037729_0.23427037729_0.23427037729_0.23427037729_0.0722861430715_0.0722861430715_0.569135922608_0.569135922608_0.569135922608,197,280,280,280,280,280,280,197,197,197,6,8,8,8,8,8,8,7,7,6
mean=0_0_0_1_1_2_2_2_3_3,0.2579,0.167,0.364649681529_0.364649681529_0.396496815287_0.208583133978_0.208583133978_0.1523_0.1523_0.2582625_0.2368_0.2368,0.364649681529_0.364649681529_0.396496815287_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807,229,229,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,7,8,8
mean=0_0_1_1_3_3_3_3_4_5,0.319,0.2118,0.364649681529_0.396496815287_0.208583133978_0.208583133978_0.2368_0.2368_0.2368_0.2368_0.2428625_0.821220244371,0.364649681529_0.396496815287_0.165979215216_0.165979215216_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=2_2_2_2_2_2_4_4_5_5,0.3136,0.1913,0.2461875_0.1523_0.1523_0.1523_0.1523_0.1523_0.2428625_0.2428625_0.821220244371_0.821220244371,0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,7,8,8,8,8,8,7,7,8,8
mean=0_1_1_1_3_4_4_4_4_5,0.2695,0.1852,0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.2368_0.1347_0.1347_0.1347_0.2428625_0.821220244371,0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=1_1_2_2_3_3_3_5_5_5,0.436,0.2332,0.609655013559_0.273385808506_0.2716_0.2716_0.2582_0.2582_0.2582_0.688016223936_0.688016223936_0.783344599955,0.0785575910408_0.23427037729_0.175458455966_0.175458455966_0.0722861430715_0.0722861430715_0.0722861430715_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,280,165,165,165,5,8,8,8,8,8,8,6,6,5
mean=1_1_1_1_2_3_3_3_3_4,0.2042,0.0892,0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.1523_0.2368_0.2368_0.2368_0.2368_0.1347,0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=1_2_3_3_4_4_4_4_5_5,0.3308,0.2023,0.284037143404_0.1523_0.2368_0.2368_0.1347_0.1347_0.2428625_0.2428625_0.821220244371_0.821220244371,0.137708685456_0.040412044374_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,7,8,8,8,8,8,7,7,8,8
mean=0_0_0_0_0_0_0_1_1_2,0.3485,0.3189,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.273385808506_0.273385808506_0.2582625,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.23427037729_0.23427037729_0.040412044374,229,229,229,249,249,249,249,280,280,249,8,8,8,8,8,8,8,8,8,7
mean=0_0_1_1_1_3_4_4_4_4,0.2239,0.1406,0.364649681529_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.2368_0.1347_0.1347_0.1347_0.2428625,0.364649681529_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,7
mean=1_1_1_2_3_3_3_3_3_4,0.207,0.0771,0.181756735318_0.208583133978_0.208583133978_0.1523_0.2368_0.2368_0.2368_0.2368_0.2368_0.1347,0.137708685456_0.165979215216_0.165979215216_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_1_1_2_2_2_2_2_2_3,0.1932,0.0985,0.364649681529_0.208583133978_0.208583133978_0.1523_0.1523_0.1523_0.1523_0.1523_0.1523_0.2368,0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0455227613807,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_1_1_3_3_3_3,0.2355,0.1377,0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.2368_0.2368_0.2368_0.2368,0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=3_3_3_3_3_3_3_3_3_4,0.2248,0.0421,0.2191_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.1347,0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462,229,249,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,8
mean=1_1_2_4_4_5_5_5_5_5,0.4697,0.3179,0.453445729099_0.284037143404_0.2461875_0.2428625_0.2428625_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.104036348366_0.137708685456_0.0247905818429_0.033400357462_0.033400357462_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,229,249,249,197,197,197,197,197,6,7,7,7,7,7,7,7,7,7
mean=0_1_2_4_4_4_4_4_4_5,0.2966,0.1584,0.399482484077_0.208583133978_0.2582625_0.2428625_0.2428625_0.2428625_0.2428625_0.2665_0.2665_0.594816230255,0.313694267516_0.165979215216_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.18063002681_0.18063002681_0.569135922608,197,249,249,249,249,249,249,280,280,197,7,8,7,7,7,7,7,8,8,8
mean=1_1_2_3_3_3_3_3_3_5,0.2887,0.1427,0.284037143404_0.208583133978_0.1523_0.2368_0.2368_0.2368_0.2368_0.2368_0.2368_0.821220244371,0.137708685456_0.165979215216_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.809889289214,229,249,249,249,249,249,249,249,249,229,7,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_1_1_3_4_5_5,0.388,0.3297,0.364649681529_0.364649681529_0.208583133978_0.273385808506_0.273385808506_0.273385808506_0.2368_0.2428625_0.821220244371_0.821220244371,0.364649681529_0.364649681529_0.165979215216_0.23427037729_0.23427037729_0.23427037729_0.0455227613807_0.033400357462_0.809889289214_0.809889289214,229,229,249,280,280,280,249,249,229,229,8,8,8,8,8,8,8,7,8,8
mean=0_1_1_1_1_1_3_4_4_5,0.2843,0.2117,0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.2368_0.1347_0.2428625_0.821220244371,0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,249,249,249,249,249,249,249,249,229,8,8,8,8,8,8,8,8,7,8
mean=1_2_3_3_3_4_4_5_5_5,0.4348,0.2284,0.609655013559_0.2716_0.2582_0.2582_0.2582_0.2665_0.2665_0.688016223936_0.688016223936_0.783344599955,0.0785575910408_0.175458455966_0.0722861430715_0.0722861430715_0.0722861430715_0.18063002681_0.18063002681_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,280,165,165,165,5,8,8,8,8,8,8,6,6,5
mean=1_1_2_3_3_3_3_4_5_5,0.3353,0.2179,0.181756735318_0.208583133978_0.1523_0.2368_0.2368_0.2368_0.2368_0.1347_0.843567713825_0.885070157096,0.137708685456_0.165979215216_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.809889289214_0.809889289214,229,249,249,249,249,249,249,249,229,229,8,8,8,8,8,8,8,8,7,6
mean=0_0_1_1_1_1_4_4_5_5,0.3778,0.3285,0.364649681529_0.364649681529_0.208583133978_0.273385808506_0.273385808506_0.273385808506_0.1347_0.2428625_0.821220244371_0.821220244371,0.364649681529_0.364649681529_0.165979215216_0.23427037729_0.23427037729_0.23427037729_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,229,249,280,280,280,249,249,229,229,8,8,8,8,8,8,8,7,8,8
mean=2_2_2_2_5_5_5_5_5_5,0.5297,0.3822,0.440907142857_0.2582625_0.36265_0.36265_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.0155082635273_0.040412044374_0.175458455966_0.175458455966_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,249,280,280,197,197,197,197,197,197,6,7,7,7,7,7,7,7,7,7
mean=0_0_1_1_3_3_3_4_4_4,0.2369,0.1298,0.364649681529_0.364649681529_0.208583133978_0.208583133978_0.2368_0.2368_0.2368_0.1347_0.1347_0.2428625,0.364649681529_0.364649681529_0.165979215216_0.165979215216_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462,229,229,249,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8,7
