mean=0_0_0_0_2_3_4_4,0.2561,0.1923,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.1523_0.2191_0.1347_0.1347,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.0233866933467_0.033400357462_0.033400357462,197,229,229,229,249,229,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_4_4_4,0.2948,0.1878,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.2461875_0.2349875_0.2349875_0.2349875,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.0247905818429_0.0233467381591_0.0233467381591_0.0233467381591,197,229,229,229,229,229,229,229,8,8,8,8,7,7,7,7
mean=0_0_0_0_3_3_3_3,0.288,0.1923,0.313694267516_0.313694267516_0.364649681529_0.364649681529_0.2368_0.2368_0.2368_0.2368,0.313694267516_0.313694267516_0.364649681529_0.364649681529_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807,197,197,229,229,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_3_3_3_4,0.2794,0.1944,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.2191_0.2368_0.2368_0.1347,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.0233866933467_0.0455227613807_0.0455227613807_0.033400357462,197,229,229,229,229,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_3_3_4_4,0.2666,0.1929,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.2191_0.2368_0.1347_0.1347,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.0233866933467_0.0455227613807_0.033400357462_0.033400357462,197,229,229,229,229,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_3_4_4_4,0.2539,0.1914,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.2191_0.1347_0.1347_0.1347,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.0233866933467_0.033400357462_0.033400357462_0.033400357462,197,229,229,229,229,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_0_4_4_4_4,0.2934,0.1876,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.2349875_0.2349875_0.2349875_0.2349875,0.313694267516_0.364649681529_0.364649681529_0.364649681529_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591,197,229,229,229,229,229,229,229,8,8,8,8,7,7,7,7
mean=0_0_0_1_1_1_1_1,0.248,0.2214,0.262738853503_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.208583133978,0.262738853503_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.165979215216,165,197,229,249,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_1_2,0.241,0.2057,0.262738853503_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523,0.262738853503_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374,165,197,229,249,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_1_3,0.2557,0.2099,0.313694267516_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.2191,0.313694267516_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.0233866933467,197,197,229,249,249,249,249,229,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_1_4,0.2388,0.2048,0.262738853503_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1347,0.262738853503_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.033400357462,165,197,229,249,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_2_2,0.2339,0.19,0.262738853503_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1523,0.262738853503_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.040412044374,165,197,229,249,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_2_3,0.2486,0.1942,0.313694267516_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.1523_0.2191,0.313694267516_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.0233866933467,197,197,229,249,249,249,249,229,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_2_4,0.2317,0.1891,0.262738853503_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1347,0.262738853503_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.033400357462,165,197,229,249,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_3_3,0.2592,0.1949,0.313694267516_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.2191_0.2368,0.313694267516_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.0233866933467_0.0455227613807,197,197,229,249,249,249,229,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_3_4,0.2464,0.1933,0.313694267516_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.2191_0.1347,0.313694267516_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.0233866933467_0.033400357462,197,197,229,249,249,249,229,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_4_4,0.2295,0.1882,0.262738853503_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.208583133978_0.1347_0.1347,0.262738853503_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.165979215216_0.033400357462_0.033400357462,165,197,229,249,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_2_2_2,0.2269,0.1743,0.262738853503_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.1523_0.1523_0.1523,0.262738853503_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.040412044374,165,197,229,249,249,249,249,249,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_2_2_3,0.2416,0.1785,0.313694267516_0.313694267516_0.364649681529_0.208583133978_0.208583133978_0.1523_0.1523_0.2191,0.313694267516_0.313694267516_0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.0233866933467,197,197,229,249,249,249,249,229,8,8,8,8,8,8,8,8
