mean=1_4_5_5_5_5_5_5_5,0.5968,0.4565,0.620448422986_0.23245_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.104036348366_0.0201072386059_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,197,197,197,197,197,197,197,5,7,7,7,7,7,7,7,7
mean=0_1_1_1_4_4_5_5_5,0.4597,0.2983,0.648117606915_0.273385808506_0.273385808506_0.273385808506_0.2665_0.2665_0.679346336199_0.679346336199_0.777323844583,0.21178343949_0.23427037729_0.23427037729_0.23427037729_0.18063002681_0.18063002681_0.469592105922_0.469592105922_0.469592105922,133,280,280,280,280,280,133,133,133,5,8,8,8,8,8,6,6,5
mean=0_1_1_1_2_4_5_5_5,0.4603,0.2977,0.648117606915_0.273385808506_0.273385808506_0.273385808506_0.2716_0.2665_0.679346336199_0.679346336199_0.777323844583,0.21178343949_0.23427037729_0.23427037729_0.23427037729_0.175458455966_0.18063002681_0.469592105922_0.469592105922_0.469592105922,133,280,280,280,280,280,133,133,133,5,8,8,8,8,8,6,6,5
mean=0_0_1_1_2_4_4_4_5,0.2775,0.2204,0.364649681529_0.364649681529_0.181756735318_0.208583133978_0.1523_0.1347_0.1347_0.1347_0.821220244371,0.364649681529_0.364649681529_0.137708685456_0.165979215216_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=3_4_4_5_5_5_5_5_5,0.5684,0.365,0.496385714286_0.3581875_0.3581875_0.575355415912_0.575355415912_0.688016223936_0.688016223936_0.688016223936_0.688016223936,0.020260130065_0.18063002681_0.18063002681_0.483933363844_0.483933363844_0.483933363844_0.483933363844_0.483933363844_0.483933363844,165,280,280,165,165,165,165,165,165,6,7,7,7,7,6,6,6,6
mean=2_2_2_2_2_4_4_4_4,0.1383,0.0304,0.1385_0.1385_0.1385_0.1385_0.1523_0.1347_0.1347_0.1347_0.1347,0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=1_1_2_3_3_4_5_5_5,0.4614,0.2446,0.600969713322_0.273385808506_0.2716_0.350925_0.350925_0.2665_0.679346336199_0.679346336199_0.679346336199,0.0580552040462_0.23427037729_0.175458455966_0.0722861430715_0.0722861430715_0.18063002681_0.469592105922_0.469592105922_0.469592105922,133,280,280,280,280,280,133,133,133,5,8,8,7,7,8,6,6,6
mean=1_1_2_3_3_3_3_3_5,0.2792,0.1486,0.181756735318_0.208583133978_0.1523_0.2191_0.2191_0.2368_0.2368_0.2368_0.821220244371,0.137708685456_0.165979215216_0.040412044374_0.0233866933467_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.809889289214,229,249,249,229,229,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_2_3_3_5_5,0.337,0.2524,0.313694267516_0.208583133978_0.273385808506_0.273385808506_0.2582625_0.2582_0.2582_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.23427037729_0.23427037729_0.040412044374_0.0722861430715_0.0722861430715_0.569135922608_0.569135922608,197,249,280,280,249,280,280,197,197,8,8,8,8,7,8,8,8,8
mean=0_1_2_2_4_4_4_4_5,0.2419,0.1404,0.313694267516_0.208583133978_0.1523_0.1523_0.1347_0.1347_0.2428625_0.2428625_0.594816230255,0.313694267516_0.165979215216_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.569135922608,197,249,249,249,249,249,249,249,197,8,8,8,8,8,8,7,7,8
mean=2_2_2_4_4_4_4_4_4,0.135,0.0294,0.1385_0.1385_0.1385_0.1257_0.1347_0.1347_0.1347_0.1347_0.1347,0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_3_3_4_4,0.3092,0.2201,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.2368_0.2368_0.2428625_0.2428625,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,7,7
mean=0_0_1_1_2_3_3_4_4,0.2229,0.135,0.364649681529_0.364649681529_0.208583133978_0.208583133978_0.1523_0.2191_0.2191_0.1347_0.1347,0.364649681529_0.364649681529_0.165979215216_0.165979215216_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462,229,229,249,249,249,229,229,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_2_2_4_5_5_5,0.5092,0.3272,0.648117606915_0.396496815287_0.396496815287_0.2716_0.2716_0.2665_0.777323844583_0.777323844583_0.777323844583,0.21178343949_0.396496815287_0.396496815287_0.175458455966_0.175458455966_0.18063002681_0.469592105922_0.469592105922_0.469592105922,133,249,249,280,280,280,133,133,133,5,8,8,8,8,8,5,5,5
mean=1_2_2_2_2_2_2_2_5,0.3143,0.1246,0.284037143404_0.2461875_0.2461875_0.2461875_0.2461875_0.2461875_0.2461875_0.2461875_0.821220244371,0.137708685456_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.809889289214,229,229,229,229,229,229,229,229,229,7,7,7,7,7,7,7,7,8
mean=1_1_2_3_4_4_5_5_5,0.4526,0.2567,0.600969713322_0.273385808506_0.2716_0.2582_0.2665_0.2665_0.679346336199_0.679346336199_0.777323844583,0.0580552040462_0.23427037729_0.175458455966_0.0722861430715_0.18063002681_0.18063002681_0.469592105922_0.469592105922_0.469592105922,133,280,280,280,280,280,133,133,133,5,8,8,8,8,8,6,6,5
mean=0_0_0_0_1_3_5_5_5,0.5061,0.3677,0.6708655596_0.396496815287_0.445859872611_0.445859872611_0.273385808506_0.2582_0.688016223936_0.688016223936_0.688016223936,0.262738853503_0.396496815287_0.445859872611_0.445859872611_0.23427037729_0.0722861430715_0.483933363844_0.483933363844_0.483933363844,165,249,280,280,280,280,165,165,165,5,8,8,8,8,8,6,6,6
mean=0_4_5_5_5_5_5_5_5,0.5986,0.4741,0.354896496815_0.23245_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.73952471945_0.73952471945_0.73952471945,0.262738853503_0.0201072386059_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,165,197,197,197,197,197,197,197,197,7,7,7,7,7,7,6,6,6
mean=0_0_0_2_2_3_4_4_5,0.3029,0.233,0.364649681529_0.364649681529_0.364649681529_0.1523_0.1523_0.2368_0.1347_0.1347_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=1_1_2_2_2_3_3_3_4,0.1821,0.0587,0.181756735318_0.208583133978_0.1523_0.1523_0.1523_0.2191_0.2191_0.2191_0.1347,0.137708685456_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.0233866933467_0.033400357462,229,249,249,249,249,229,229,229,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_1_2_2_2_3_5,0.3131,0.2485,0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.1523_0.1523_0.1523_0.2368_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0455227613807_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_1_1_3_4_4_5_5,0.364,0.2729,0.399482484077_0.396496815287_0.273385808506_0.273385808506_0.2582_0.2428625_0.2428625_0.594816230255_0.594816230255,0.313694267516_0.396496815287_0.23427037729_0.23427037729_0.0722861430715_0.033400357462_0.033400357462_0.569135922608_0.569135922608,197,249,280,280,280,249,249,197,197,7,8,8,8,8,7,7,8,8
mean=0_0_0_1_1_1_1_1_2,0.2514,0.2151,0.364649681529_0.364649681529_0.364649681529_0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.1523,0.364649681529_0.364649681529_0.364649681529_0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.040412044374,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_4_4_5_5_5_5,0.5436,0.4215,0.558803457689_0.396496815287_0.445859872611_0.2665_0.2665_0.73952471945_0.73952471945_0.73952471945_0.73952471945,0.313694267516_0.396496815287_0.445859872611_0.18063002681_0.18063002681_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,249,280,280,280,197,197,197,197,6,8,8,8,8,6,6,6,6
mean=2_2_2_2_4_5_5_5_5,0.4959,0.3332,0.611741071429_0.2716_0.2716_0.2716_0.2665_0.645464201473_0.645464201473_0.73952471945_0.73952471945,0.0155082635273_0.175458455966_0.175458455966_0.175458455966_0.18063002681_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,280,280,280,280,197,197,197,197,5,8,8,8,8,7,7,6,6
mean=1_1_2_3_3_3_3_5_5,0.335,0.1901,0.453445729099_0.208583133978_0.1523_0.2368_0.2582_0.2582_0.2582_0.594816230255_0.594816230255,0.104036348366_0.165979215216_0.040412044374_0.0455227613807_0.0722861430715_0.0722861430715_0.0722861430715_0.569135922608_0.569135922608,197,249,249,249,280,280,280,197,197,6,8,8,8,8,8,8,8,8
mean=0_0_1_3_3_3_4_4_4,0.2241,0.1209,0.364649681529_0.364649681529_0.208583133978_0.2191_0.2191_0.2368_0.1347_0.1347_0.1347,0.364649681529_0.364649681529_0.165979215216_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462_0.033400357462_0.033400357462,229,229,249,229,229,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_1_2_2_2_2_5_5_5,0.4051,0.3469,0.364649681529_0.208583133978_0.1523_0.1523_0.1523_0.1523_0.821220244371_0.821220244371_0.821220244371,0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.809889289214_0.809889289214_0.809889289214,229,249,249,249,249,249,229,229,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_1_2_2_2_3_4,0.2348,0.1598,0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.1523_0.1523_0.1523_0.2191_0.1347,0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.033400357462,229,229,229,249,249,249,249,229,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_1_4_4_4,0.2947,0.2322,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.1347_0.2428625_0.2428625,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.033400357462_0.033400357462_0.033400357462,229,229,229,229,229,249,249,249,249,8,8,8,8,8,8,8,7,7
mean=0_0_2_2_4_4_5_5_5,0.4426,0.3674,0.364649681529_0.364649681529_0.1523_0.1523_0.2428625_0.2428625_0.821220244371_0.821220244371_0.821220244371,0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.809889289214_0.809889289214_0.809889289214,229,229,249,249,249,249,229,229,229,8,8,8,8,7,7,8,8,8
mean=0_1_1_2_3_3_5_5_5,0.4361,0.2781,0.526046405823_0.273385808506_0.273385808506_0.2716_0.2582_0.2582_0.688016223936_0.688016223936_0.688016223936,0.262738853503_0.23427037729_0.23427037729_0.175458455966_0.0722861430715_0.0722861430715_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,280,280,165,165,165,6,8,8,8,8,8,6,6,6
mean=1_1_1_1_2_4_4_5_5,0.3492,0.2204,0.453445729099_0.208583133978_0.273385808506_0.273385808506_0.2582625_0.2428625_0.2428625_0.594816230255_0.594816230255,0.104036348366_0.165979215216_0.23427037729_0.23427037729_0.040412044374_0.033400357462_0.033400357462_0.569135922608_0.569135922608,197,249,280,280,249,249,249,197,197,6,8,8,8,7,7,7,8,8
mean=2_2_3_3_4_4_4_4_5,0.2321,0.1173,0.1385_0.1523_0.2191_0.2191_0.1347_0.1347_0.1347_0.1347_0.821220244371,0.0247905818429_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,229,229,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_2_3_3_3_3_3_5,0.3188,0.1983,0.364649681529_0.364649681529_0.1523_0.2191_0.2368_0.2368_0.2368_0.2368_0.821220244371,0.364649681529_0.364649681529_0.040412044374_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.809889289214,229,229,249,229,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_3_3_3_3,0.2842,0.1868,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.1523_0.2368_0.2368_0.2368_0.2368,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=1_1_2_3_3_4_4_4_5,0.2451,0.1446,0.181756735318_0.208583133978_0.1523_0.2191_0.2191_0.1347_0.1347_0.1347_0.821220244371,0.137708685456_0.165979215216_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,249,229,229,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=1_1_1_1_2_3_3_4_4,0.1823,0.0846,0.181756735318_0.181756735318_0.208583133978_0.208583133978_0.1523_0.2191_0.2191_0.1347_0.1347,0.137708685456_0.137708685456_0.165979215216_0.165979215216_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462,229,229,249,249,249,229,229,249,249,8,8,8,8,8,8,8,8,8
mean=0_1_1_3_3_4_4_4_4,0.1924,0.0943,0.364649681529_0.181756735318_0.208583133978_0.2191_0.2191_0.1347_0.1347_0.1347_0.1347,0.364649681529_0.137708685456_0.165979215216_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,249,229,229,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_5_5_5_5,0.5834,0.4805,0.558803457689_0.396496815287_0.445859872611_0.445859872611_0.445859872611_0.73952471945_0.73952471945_0.73952471945_0.73952471945,0.313694267516_0.396496815287_0.445859872611_0.445859872611_0.445859872611_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,249,280,280,280,197,197,197,197,6,8,8,8,8,6,6,6,6
mean=0_0_1_2_2_2_4_5_5,0.3916,0.2164,0.526046405823_0.396496815287_0.208583133978_0.2582625_0.2582625_0.2582625_0.2428625_0.688016223936_0.688016223936,0.262738853503_0.396496815287_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.033400357462_0.483933363844_0.483933363844,165,249,249,249,249,249,249,165,165,6,8,8,7,7,7,7,6,6
mean=2_2_2_2_2_2_4_4_5,0.3076,0.1117,0.2461875_0.2461875_0.2461875_0.2461875_0.2461875_0.2461875_0.2349875_0.2349875_0.821220244371,0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.0233467381591_0.0233467381591_0.809889289214,229,229,229,229,229,229,229,229,229,7,7,7,7,7,7,7,7,8
mean=0_2_2_3_3_4_4_4_4,0.1814,0.0678,0.364649681529_0.1385_0.1523_0.2191_0.2191_0.1347_0.1347_0.1347_0.1347,0.364649681529_0.0247905818429_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,249,229,229,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_2_2_2_2_4,0.2447,0.1837,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.1523_0.1523_0.1523_0.1523_0.1347,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_1_3_3_4_4_5,0.3185,0.2475,0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.2368_0.2368_0.1347_0.1347_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_1_1_1_1_4_4,0.2412,0.1996,0.364649681529_0.364649681529_0.364649681529_0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.1347_0.1347,0.364649681529_0.364649681529_0.364649681529_0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.033400357462_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=1_1_1_2_3_3_3_3_4,0.1978,0.0732,0.181756735318_0.208583133978_0.208583133978_0.1523_0.2191_0.2191_0.2191_0.2368_0.1347,0.137708685456_0.165979215216_0.165979215216_0.040412044374_0.0233866933467_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462,229,249,249,249,229,229,229,249,249,8,8,8,8,8,8,8,8,8
mean=2_3_3_3_4_4_4_5_5,0.3197,0.2066,0.1385_0.2191_0.2368_0.2368_0.1347_0.1347_0.1347_0.821220244371_0.821220244371,0.0247905818429_0.0233866933467_0.0455227613807_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,229,249,249,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_5_5_5_5_5,0.6715,0.4467,0.789353958144_0.445859872611_0.445859872611_0.445859872611_0.783344599955_0.783344599955_0.783344599955_0.783344599955_0.783344599955,0.262738853503_0.445859872611_0.445859872611_0.445859872611_0.483933363844_0.483933363844_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,165,165,165,165,165,4,8,8,8,5,5,5,5,5
mean=0_0_0_0_1_3_4_4_5,0.3568,0.283,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.2368_0.2428625_0.2428625_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.0455227613807_0.033400357462_0.033400357462_0.809889289214,229,229,229,229,249,249,249,249,229,8,8,8,8,8,8,7,7,8
mean=0_0_0_1_5_5_5_5_5,0.6524,0.4232,0.789353958144_0.445859872611_0.445859872611_0.273385808506_0.783344599955_0.783344599955_0.783344599955_0.783344599955_0.783344599955,0.262738853503_0.445859872611_0.445859872611_0.23427037729_0.483933363844_0.483933363844_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,165,165,165,165,165,4,8,8,8,5,5,5,5,5
mean=0_0_0_0_4_4_4_4_4,0.2369,0.1806,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.1347_0.1347_0.1347_0.1347_0.1347,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_1_3_3_3_4_4_4_5,0.2748,0.1703,0.364649681529_0.208583133978_0.2191_0.2191_0.2368_0.1347_0.1347_0.1347_0.821220244371,0.364649681529_0.165979215216_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,229,229,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_1_3_5_5,0.4408,0.3716,0.558803457689_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.273385808506_0.2582_0.645464201473_0.645464201473,0.313694267516_0.396496815287_0.396496815287_0.396496815287_0.396496815287_0.23427037729_0.0722861430715_0.569135922608_0.569135922608,197,249,249,249,249,280,280,197,197,6,8,8,8,8,8,8,7,7
mean=0_1_1_1_3_4_4_5_5,0.3432,0.2473,0.399482484077_0.208583133978_0.273385808506_0.273385808506_0.2582_0.2428625_0.2428625_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.23427037729_0.23427037729_0.0722861430715_0.033400357462_0.033400357462_0.569135922608_0.569135922608,197,249,280,280,280,249,249,197,197,7,8,8,8,8,7,7,8,8
mean=0_0_1_1_2_2_5_5_5,0.4854,0.3152,0.648117606915_0.396496815287_0.273385808506_0.273385808506_0.2716_0.2716_0.679346336199_0.777323844583_0.777323844583,0.21178343949_0.396496815287_0.23427037729_0.23427037729_0.175458455966_0.175458455966_0.469592105922_0.469592105922_0.469592105922,133,249,280,280,280,280,133,133,133,5,8,8,8,8,8,6,5,5
mean=1_1_1_1_1_1_3_3_4,0.1967,0.1133,0.181756735318_0.181756735318_0.208583133978_0.208583133978_0.208583133978_0.208583133978_0.2191_0.2191_0.1347,0.137708685456_0.137708685456_0.165979215216_0.165979215216_0.165979215216_0.165979215216_0.0233866933467_0.0233866933467_0.033400357462,229,229,249,249,249,249,229,229,249,8,8,8,8,8,8,8,8,8
mean=0_1_1_1_2_2_4_4_5,0.2583,0.1698,0.313694267516_0.208583133978_0.208583133978_0.208583133978_0.1523_0.1523_0.2428625_0.2428625_0.594816230255,0.313694267516_0.165979215216_0.165979215216_0.165979215216_0.040412044374_0.040412044374_0.033400357462_0.033400357462_0.569135922608,197,249,249,249,249,249,249,249,197,8,8,8,8,8,8,7,7,8
mean=1_1_3_4_4_4_4_5_5,0.3101,0.2312,0.181756735318_0.208583133978_0.2191_0.1347_0.1347_0.1347_0.1347_0.821220244371_0.821220244371,0.137708685456_0.165979215216_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.033400357462_0.809889289214_0.809889289214,229,249,229,249,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=2_2_2_3_3_3_4_4_4,0.1672,0.0307,0.1385_0.1523_0.1523_0.2191_0.2191_0.2191_0.1347_0.1347_0.1347,0.0247905818429_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.033400357462,229,249,249,229,229,229,249,249,249,8,8,8,8,8,8,8,8,8
mean=1_2_3_3_3_3_4_5_5,0.3379,0.2213,0.181756735318_0.1523_0.2191_0.2368_0.2368_0.2368_0.1347_0.821220244371_0.821220244371,0.137708685456_0.040412044374_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.033400357462_0.809889289214_0.809889289214,229,249,229,249,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=2_2_2_2_3_3_3_4_5,0.2474,0.1202,0.1385_0.1523_0.1523_0.1523_0.2191_0.2191_0.2368_0.1347_0.821220244371,0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462_0.809889289214,229,249,249,249,229,229,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_2_2_2_4_4_4_4_4,0.2441,0.041,0.310310509554_0.2390125_0.2390125_0.2390125_0.23245_0.23245_0.2349875_0.2349875_0.2349875,0.21178343949_0.0155082635273_0.0155082635273_0.0155082635273_0.0201072386059_0.0201072386059_0.0233467381591_0.0233467381591_0.0233467381591,133,197,197,197,197,197,229,229,229,7,7,7,7,7,7,7,7,7
mean=0_1_1_2_2_5_5_5_5,0.5014,0.3789,0.558803457689_0.273385808506_0.273385808506_0.2716_0.2716_0.645464201473_0.73952471945_0.73952471945_0.73952471945,0.313694267516_0.23427037729_0.23427037729_0.175458455966_0.175458455966_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,280,280,280,280,197,197,197,197,6,8,8,8,8,7,6,6,6
mean=0_2_2_2_2_2_2_3_5,0.2561,0.1583,0.364649681529_0.1385_0.1523_0.1523_0.1523_0.1523_0.1523_0.2191_0.821220244371,0.364649681529_0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.0233866933467_0.809889289214,229,229,249,249,249,249,249,229,229,8,8,8,8,8,8,8,8,8
mean=0_1_1_2_2_2_2_2_2,0.1741,0.0899,0.262738853503_0.181756735318_0.208583133978_0.1523_0.1523_0.1523_0.1523_0.1523_0.1523,0.262738853503_0.137708685456_0.165979215216_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374_0.040412044374,165,229,249,249,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=1_2_3_3_3_4_4_4_5,0.2483,0.1312,0.181756735318_0.1523_0.2191_0.2191_0.2368_0.1347_0.1347_0.1347_0.821220244371,0.137708685456_0.040412044374_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462_0.033400357462_0.033400357462_0.809889289214,229,249,229,229,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=1_1_1_1_1_2_4_4_4,0.1658,0.0953,0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.208583133978_0.1523_0.1347_0.1347_0.1347,0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.165979215216_0.040412044374_0.033400357462_0.033400357462_0.033400357462,229,229,229,229,249,249,249,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_2_3_3_5,0.3717,0.3167,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.1523_0.2582_0.2582_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.040412044374_0.0722861430715_0.0722861430715_0.809889289214,229,229,229,229,249,249,280,280,229,8,8,8,8,8,8,8,8,8
mean=0_2_2_3_3_3_3_3_3,0.235,0.07,0.313694267516_0.2461875_0.1523_0.2191_0.2368_0.2368_0.2368_0.2368_0.2368,0.313694267516_0.0247905818429_0.040412044374_0.0233866933467_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807_0.0455227613807,197,229,249,229,249,249,249,249,249,8,7,8,8,8,8,8,8,8
mean=0_0_0_1_2_2_3_3_5,0.3224,0.2491,0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.1523_0.1523_0.2368_0.2368_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_0_0_0_1_2_5,0.3851,0.3666,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.208583133978_0.1523_0.821220244371,0.364649681529_0.364649681529_0.364649681529_0.396496815287_0.396496815287_0.396496815287_0.165979215216_0.040412044374_0.809889289214,229,229,229,249,249,249,249,249,229,8,8,8,8,8,8,8,8,8
mean=0_0_0_1_2_2_3_4_4,0.2328,0.159,0.364649681529_0.364649681529_0.364649681529_0.208583133978_0.1523_0.1523_0.2191_0.1347_0.1347,0.364649681529_0.364649681529_0.364649681529_0.165979215216_0.040412044374_0.040412044374_0.0233866933467_0.033400357462_0.033400357462,229,229,229,249,249,249,229,249,249,8,8,8,8,8,8,8,8,8
mean=0_0_2_3_4_5_5_5_5,0.5233,0.3795,0.558803457689_0.396496815287_0.2716_0.2582_0.2665_0.73952471945_0.73952471945_0.73952471945_0.73952471945,0.313694267516_0.396496815287_0.175458455966_0.0722861430715_0.18063002681_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,249,280,280,280,197,197,197,197,6,8,8,8,8,6,6,6,6
mean=3_3_4_5_5_5_5_5_5,0.5266,0.3869,0.314525_0.3167125_0.2349875_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473_0.645464201473,0.020260130065_0.0233866933467_0.0233467381591_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,229,197,197,197,197,197,197,7,7,7,7,7,7,7,7,7
