mean=0_0_3_3_4_5_5,0.3541,0.2457,0.354896496815_0.364649681529_0.2368_0.2368_0.1347_0.575355415912_0.575355415912,0.262738853503_0.364649681529_0.0455227613807_0.0455227613807_0.033400357462_0.483933363844_0.483933363844,165,229,249,249,249,165,165,7,8,8,8,8,7,7
mean=0_1_1_1_3_4_5,0.2565,0.1778,0.354896496815_0.181756735318_0.181756735318_0.208583133978_0.2191_0.1347_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.165979215216_0.0233866933467_0.033400357462_0.483933363844,165,229,229,249,229,249,165,7,8,8,8,8,8,8
mean=0_1_1_4_4_4_5,0.2207,0.1603,0.262738853503_0.181756735318_0.181756735318_0.1347_0.1347_0.1347_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.033400357462_0.033400357462_0.033400357462_0.483933363844,165,229,229,249,249,249,165,8,8,8,8,8,8,8
mean=0_0_4_4_5_5_5,0.3921,0.2618,0.310310509554_0.310310509554_0.2167_0.2167_0.563554735382_0.563554735382_0.563554735382,0.21178343949_0.21178343949_0.0_0.0_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,133,133,7,7,7,7,7,7,7
mean=0_0_2_2_3_3_5,0.267,0.176,0.262738853503_0.313694267516_0.1523_0.1523_0.2368_0.2368_0.5146919039,0.262738853503_0.313694267516_0.040412044374_0.040412044374_0.0455227613807_0.0455227613807_0.483933363844,165,197,249,249,249,249,165,8,8,8,8,8,8,8
mean=0_0_3_5_5_5_5,0.5993,0.3617,0.648117606915_0.396496815287_0.2368_0.679346336199_0.679346336199_0.777323844583_0.777323844583,0.21178343949_0.396496815287_0.0455227613807_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,249,249,133,133,133,133,5,8,8,6,6,5,5
mean=2_5_5_5_5_5_5,0.5162,0.4034,0.2318375_0.563554735382_0.563554735382_0.563554735382_0.563554735382_0.563554735382_0.563554735382,0.00622594521168_0.469592105922_0.469592105922_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,133,133,7,7,7,7,7,7,7
mean=2_2_2_2_3_3_5,0.2327,0.092,0.2330625_0.1385_0.1523_0.1523_0.2191_0.2191_0.5146919039,0.00781073126556_0.0247905818429_0.040412044374_0.040412044374_0.0233866933467_0.0233866933467_0.483933363844,165,229,249,249,229,229,165,7,8,8,8,8,8,8
mean=1_1_3_5_5_5_5,0.4951,0.3839,0.453445729099_0.273385808506_0.2582_0.594816230255_0.594816230255_0.645464201473_0.645464201473,0.104036348366_0.23427037729_0.0722861430715_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,280,280,197,197,197,197,6,8,8,8,8,7,7
mean=0_2_2_4_4_4_5,0.2084,0.1281,0.262738853503_0.1385_0.1385_0.1347_0.1347_0.1347_0.5146919039,0.262738853503_0.0247905818429_0.0247905818429_0.033400357462_0.033400357462_0.033400357462_0.483933363844,165,229,229,249,249,249,165,8,8,8,8,8,8,8
mean=1_2_2_5_5_5_5,0.4701,0.3472,0.149804467488_0.1385_0.1385_0.645464201473_0.73952471945_0.73952471945_0.73952471945,0.104036348366_0.0247905818429_0.0247905818429_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,229,197,197,197,197,8,8,8,7,6,6,6
mean=0_2_3_5_5_5_5,0.5376,0.3209,0.354896496815_0.2461875_0.2191_0.688016223936_0.688016223936_0.783344599955_0.783344599955,0.262738853503_0.0247905818429_0.0233866933467_0.483933363844_0.483933363844_0.483933363844_0.483933363844,165,229,229,165,165,165,165,7,7,8,6,6,5,5
mean=3_3_4_4_4_5_5,0.2886,0.1817,0.2166_0.2191_0.1257_0.1347_0.1347_0.594816230255_0.594816230255,0.020260130065_0.0233866933467_0.0233467381591_0.033400357462_0.033400357462_0.569135922608_0.569135922608,197,229,229,249,249,197,197,8,8,8,8,8,8,8
mean=2_2_2_3_4_4_5,0.2162,0.0902,0.2330625_0.1385_0.1385_0.2191_0.1347_0.1347_0.5146919039,0.00781073126556_0.0247905818429_0.0247905818429_0.0233866933467_0.033400357462_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=0_1_4_4_5_5_5,0.3989,0.322,0.313694267516_0.208583133978_0.2428625_0.2428625_0.594816230255_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.033400357462_0.033400357462_0.569135922608_0.569135922608_0.569135922608,197,249,249,249,197,197,197,8,8,7,7,8,8,8
mean=1_1_2_2_2_2_5,0.2161,0.1187,0.234923826576_0.181756735318_0.1385_0.1385_0.1523_0.1523_0.5146919039,0.0785575910408_0.137708685456_0.0247905818429_0.0247905818429_0.040412044374_0.040412044374_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=2_2_2_4_5_5_5,0.3662,0.2565,0.1303_0.1385_0.1385_0.1257_0.645464201473_0.645464201473_0.73952471945,0.0155082635273_0.0247905818429_0.0247905818429_0.0233467381591_0.569135922608_0.569135922608_0.569135922608,197,229,229,229,197,197,197,8,8,8,8,7,7,6
mean=0_1_1_4_5_5_5,0.3908,0.3409,0.399482484077_0.208583133978_0.208583133978_0.1347_0.594816230255_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.165979215216_0.033400357462_0.569135922608_0.569135922608_0.569135922608,197,249,249,249,197,197,197,7,8,8,8,8,8,8
mean=1_2_2_3_5_5_5,0.3823,0.2692,0.149804467488_0.1385_0.1385_0.2191_0.645464201473_0.645464201473_0.73952471945,0.104036348366_0.0247905818429_0.0247905818429_0.0233866933467_0.569135922608_0.569135922608_0.569135922608,197,229,229,229,197,197,197,8,8,8,8,7,7,6
mean=1_1_1_3_4_5_5,0.2933,0.2082,0.234923826576_0.208583133978_0.208583133978_0.2368_0.1347_0.5146919039_0.5146919039,0.0785575910408_0.165979215216_0.165979215216_0.0455227613807_0.033400357462_0.483933363844_0.483933363844,165,249,249,249,249,165,165,7,8,8,8,8,8,8
mean=3_4_4_4_5_5_5,0.4078,0.2568,0.314525_0.2349875_0.2349875_0.2349875_0.594816230255_0.594816230255_0.645464201473,0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591_0.569135922608_0.569135922608_0.569135922608,197,229,229,229,197,197,197,7,7,7,7,8,8,7
mean=3_3_5_5_5_5_5,0.5767,0.4123,0.2166_0.2166_0.645464201473_0.73952471945_0.73952471945_0.73952471945_0.73952471945,0.020260130065_0.020260130065_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,197,197,197,197,197,8,8,7,6,6,6,6
mean=0_1_2_3_3_5_5,0.317,0.2183,0.354896496815_0.208583133978_0.1523_0.2368_0.2368_0.5146919039_0.5146919039,0.262738853503_0.165979215216_0.040412044374_0.0455227613807_0.0455227613807_0.483933363844_0.483933363844,165,249,249,249,249,165,165,7,8,8,8,8,8,8
mean=1_1_4_5_5_5_5,0.4745,0.3631,0.149804467488_0.181756735318_0.1257_0.645464201473_0.73952471945_0.73952471945_0.73952471945,0.104036348366_0.137708685456_0.0233467381591_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,229,197,197,197,197,8,8,8,7,6,6,6
mean=2_3_3_3_4_5_5,0.3316,0.1782,0.2390125_0.2191_0.2191_0.2191_0.2349875_0.594816230255_0.594816230255,0.0155082635273_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591_0.569135922608_0.569135922608,197,229,229,229,229,197,197,7,8,8,8,7,8,8
mean=1_1_1_1_2_3_5,0.2651,0.1463,0.437903219525_0.181756735318_0.181756735318_0.181756735318_0.1385_0.2191_0.5146919039,0.0785575910408_0.137708685456_0.137708685456_0.137708685456_0.0247905818429_0.0233866933467_0.483933363844,165,229,229,229,229,229,165,6,8,8,8,8,8,8
mean=2_4_4_4_5_5_5,0.397,0.2561,0.2390125_0.2349875_0.2349875_0.2349875_0.594816230255_0.594816230255_0.645464201473,0.0155082635273_0.0233467381591_0.0233467381591_0.0233467381591_0.569135922608_0.569135922608_0.569135922608,197,229,229,229,197,197,197,7,7,7,7,8,8,7
mean=0_1_2_3_4_5_5,0.3294,0.2094,0.354896496815_0.181756735318_0.1523_0.2191_0.1347_0.575355415912_0.688016223936,0.262738853503_0.137708685456_0.040412044374_0.0233866933467_0.033400357462_0.483933363844_0.483933363844,165,229,249,229,249,165,165,7,8,8,8,8,7,6
mean=1_2_3_3_5_5_5,0.3939,0.269,0.149804467488_0.1385_0.2191_0.2191_0.645464201473_0.645464201473_0.73952471945,0.104036348366_0.0247905818429_0.0233866933467_0.0233866933467_0.569135922608_0.569135922608_0.569135922608,197,229,229,229,197,197,197,8,8,8,8,7,7,6
mean=1_2_3_3_3_3_5,0.2675,0.0973,0.234923826576_0.2461875_0.2191_0.2191_0.2191_0.2191_0.5146919039,0.0785575910408_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.483933363844,165,229,229,229,229,229,165,7,7,8,8,8,8,8
mean=2_2_3_3_3_5_5,0.3167,0.1784,0.1303_0.1385_0.2191_0.2191_0.2191_0.645464201473_0.645464201473,0.0155082635273_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.569135922608_0.569135922608,197,229,229,229,229,197,197,8,8,8,8,8,7,7
mean=0_0_2_3_4_5_5,0.3833,0.2381,0.354896496815_0.364649681529_0.2461875_0.2191_0.2349875_0.575355415912_0.688016223936,0.262738853503_0.364649681529_0.0247905818429_0.0233866933467_0.0233467381591_0.483933363844_0.483933363844,165,229,229,229,229,165,165,7,8,7,8,7,7,6
mean=1_3_3_4_5_5_5,0.4021,0.2688,0.256078909052_0.2191_0.2191_0.2349875_0.594816230255_0.645464201473_0.645464201473,0.104036348366_0.0233866933467_0.0233866933467_0.0233467381591_0.569135922608_0.569135922608_0.569135922608,197,229,229,229,197,197,197,7,8,8,7,8,7,7
mean=1_1_4_4_5_5_5,0.407,0.3037,0.437903219525_0.273385808506_0.2665_0.2665_0.5146919039_0.5146919039_0.575355415912,0.0785575910408_0.23427037729_0.18063002681_0.18063002681_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,165,165,165,6,8,8,8,8,8,7
mean=0_3_3_3_3_4_5,0.283,0.1234,0.354896496815_0.2191_0.2191_0.2191_0.2191_0.2349875_0.5146919039,0.262738853503_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591_0.483933363844,165,229,229,229,229,229,165,7,8,8,8,8,7,8
mean=0_1_3_4_5_5_5,0.3949,0.3237,0.399482484077_0.208583133978_0.2368_0.1347_0.594816230255_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.0455227613807_0.033400357462_0.569135922608_0.569135922608_0.569135922608,197,249,249,249,197,197,197,7,8,8,8,8,8,8
mean=0_4_4_4_5_5_5,0.3884,0.303,0.313694267516_0.1347_0.2428625_0.2428625_0.594816230255_0.594816230255_0.594816230255,0.313694267516_0.033400357462_0.033400357462_0.033400357462_0.569135922608_0.569135922608_0.569135922608,197,249,249,249,197,197,197,8,8,7,7,8,8,8
mean=3_5_5_5_5_5_5,0.5269,0.4038,0.306825_0.563554735382_0.563554735382_0.563554735382_0.563554735382_0.563554735382_0.563554735382,0.00925462731366_0.469592105922_0.469592105922_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,133,133,7,7,7,7,7,7,7
mean=1_1_2_4_4_5_5,0.2756,0.2102,0.149804467488_0.181756735318_0.1385_0.1347_0.1347_0.594816230255_0.594816230255,0.104036348366_0.137708685456_0.0247905818429_0.033400357462_0.033400357462_0.569135922608_0.569135922608,197,229,229,249,249,197,197,8,8,8,8,8,8,8
mean=2_3_3_3_3_4_5,0.279,0.0869,0.436535714286_0.2191_0.2191_0.2191_0.2191_0.1257_0.5146919039,0.00781073126556_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591_0.483933363844,165,229,229,229,229,229,165,6,8,8,8,8,8,8
mean=0_1_1_1_3_3_5,0.2724,0.1804,0.354896496815_0.181756735318_0.208583133978_0.208583133978_0.2191_0.2191_0.5146919039,0.262738853503_0.137708685456_0.165979215216_0.165979215216_0.0233866933467_0.0233866933467_0.483933363844,165,229,249,249,229,229,165,7,8,8,8,8,8,8
mean=1_3_5_5_5_5_5,0.5689,0.4243,0.256078909052_0.2166_0.645464201473_0.645464201473_0.73952471945_0.73952471945_0.73952471945,0.104036348366_0.020260130065_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,197,197,197,197,197,7,8,7,7,6,6,6
mean=0_1_2_2_4_5_5,0.3015,0.2412,0.313694267516_0.181756735318_0.1385_0.1523_0.1347_0.594816230255_0.594816230255,0.313694267516_0.137708685456_0.0247905818429_0.040412044374_0.033400357462_0.569135922608_0.569135922608,197,229,229,249,249,197,197,8,8,8,8,8,8,8
mean=1_2_3_3_4_4_5,0.228,0.1001,0.234923826576_0.1385_0.2191_0.2191_0.1347_0.1347_0.5146919039,0.0785575910408_0.0247905818429_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=0_1_3_3_4_4_5,0.2513,0.1426,0.354896496815_0.181756735318_0.2191_0.2191_0.1347_0.1347_0.5146919039,0.262738853503_0.137708685456_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=0_0_1_4_4_5_5,0.3355,0.2611,0.354896496815_0.364649681529_0.208583133978_0.1347_0.1347_0.575355415912_0.575355415912,0.262738853503_0.364649681529_0.165979215216_0.033400357462_0.033400357462_0.483933363844_0.483933363844,165,229,249,249,249,165,165,7,8,8,8,8,7,7
mean=0_2_2_5_5_5_5,0.4326,0.3004,0.310310509554_0.2318375_0.2318375_0.563554735382_0.563554735382_0.563554735382_0.563554735382,0.21178343949_0.00622594521168_0.00622594521168_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,133,133,7,7,7,7,7,7,7
mean=0_1_3_3_3_4_5,0.2659,0.1443,0.354896496815_0.181756735318_0.2191_0.2191_0.2368_0.1347_0.5146919039,0.262738853503_0.137708685456_0.0233866933467_0.0233866933467_0.0455227613807_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=1_1_1_1_1_3_5,0.2712,0.1624,0.437903219525_0.181756735318_0.181756735318_0.181756735318_0.181756735318_0.2191_0.5146919039,0.0785575910408_0.137708685456_0.137708685456_0.137708685456_0.137708685456_0.0233866933467_0.483933363844,165,229,229,229,229,229,165,6,8,8,8,8,8,8
mean=3_3_4_4_4_4_5,0.281,0.0851,0.306825_0.2191_0.2349875_0.2349875_0.2349875_0.2349875_0.501205411865,0.00925462731366_0.0233866933467_0.0233467381591_0.0233467381591_0.0233467381591_0.0233467381591_0.469592105922,133,229,229,229,229,229,133,7,8,7,7,7,7,8
mean=0_1_2_2_2_2_5,0.2221,0.1472,0.262738853503_0.181756735318_0.1385_0.1523_0.1523_0.1523_0.5146919039,0.262738853503_0.137708685456_0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.483933363844,165,229,229,249,249,249,165,8,8,8,8,8,8,8
mean=1_1_3_4_5_5_5,0.3867,0.2851,0.149804467488_0.181756735318_0.2191_0.1257_0.645464201473_0.645464201473_0.73952471945,0.104036348366_0.137708685456_0.0233866933467_0.0233467381591_0.569135922608_0.569135922608_0.569135922608,197,229,229,229,197,197,197,8,8,8,8,7,7,6
mean=0_0_2_2_3_4_5,0.2572,0.1784,0.262738853503_0.364649681529_0.1523_0.1523_0.2191_0.1347_0.5146919039,0.262738853503_0.364649681529_0.040412044374_0.040412044374_0.0233866933467_0.033400357462_0.483933363844,165,229,249,249,229,249,165,8,8,8,8,8,8,8
mean=1_1_1_3_5_5_5,0.4068,0.2959,0.437903219525_0.273385808506_0.273385808506_0.2582_0.5146919039_0.5146919039_0.575355415912,0.0785575910408_0.23427037729_0.23427037729_0.0722861430715_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,165,165,165,6,8,8,8,8,8,7
mean=2_2_3_3_3_3_5,0.2672,0.0872,0.2330625_0.2461875_0.2191_0.2191_0.2191_0.2191_0.5146919039,0.00781073126556_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.0233866933467_0.483933363844,165,229,229,229,229,229,165,7,7,8,8,8,8,8
mean=1_3_4_5_5_5_5,0.4837,0.3468,0.256078909052_0.2191_0.2349875_0.645464201473_0.645464201473_0.645464201473_0.73952471945,0.104036348366_0.0233866933467_0.0233467381591_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,229,197,197,197,197,7,8,7,7,7,7,6
mean=0_1_2_2_3_5_5,0.332,0.2104,0.354896496815_0.181756735318_0.1523_0.1523_0.2191_0.575355415912_0.688016223936,0.262738853503_0.137708685456_0.040412044374_0.040412044374_0.0233866933467_0.483933363844_0.483933363844,165,229,249,249,229,165,165,7,8,8,8,8,7,6
mean=0_0_2_2_2_2_5,0.3097,0.1656,0.354896496815_0.313694267516_0.2461875_0.2461875_0.2461875_0.2461875_0.5146919039,0.262738853503_0.313694267516_0.0247905818429_0.0247905818429_0.0247905818429_0.0247905818429_0.483933363844,165,197,229,229,229,229,165,7,8,7,7,7,7,8
mean=0_0_1_2_4_5_5,0.338,0.2621,0.354896496815_0.364649681529_0.208583133978_0.1523_0.1347_0.575355415912_0.575355415912,0.262738853503_0.364649681529_0.165979215216_0.040412044374_0.033400357462_0.483933363844_0.483933363844,165,229,249,249,249,165,165,7,8,8,8,8,7,7
mean=0_1_1_3_5_5_5,0.4054,0.3427,0.399482484077_0.208583133978_0.208583133978_0.2368_0.594816230255_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.165979215216_0.0455227613807_0.569135922608_0.569135922608_0.569135922608,197,249,249,249,197,197,197,7,8,8,8,8,8,8
mean=1_1_5_5_5_5_5,0.5576,0.4363,0.149804467488_0.149804467488_0.645464201473_0.73952471945_0.73952471945_0.73952471945_0.73952471945,0.104036348366_0.104036348366_0.569135922608_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,197,197,197,197,197,8,8,7,6,6,6,6
mean=1_2_3_4_4_4_5,0.2146,0.1001,0.234923826576_0.1385_0.2191_0.1257_0.1347_0.1347_0.5146919039,0.0785575910408_0.0247905818429_0.0233866933467_0.0233467381591_0.033400357462_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=1_1_2_2_5_5_5,0.4085,0.3022,0.437903219525_0.273385808506_0.2716_0.2716_0.5146919039_0.5146919039_0.575355415912,0.0785575910408_0.23427037729_0.175458455966_0.175458455966_0.483933363844_0.483933363844_0.483933363844,165,280,280,280,165,165,165,6,8,8,8,8,8,7
mean=0_1_1_2_2_4_5,0.2257,0.1623,0.262738853503_0.181756735318_0.181756735318_0.1523_0.1523_0.1347_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.040412044374_0.040412044374_0.033400357462_0.483933363844,165,229,229,249,249,249,165,8,8,8,8,8,8,8
mean=0_0_3_3_4_4_5,0.2774,0.175,0.354896496815_0.364649681529_0.2191_0.2191_0.1347_0.1347_0.5146919039,0.262738853503_0.364649681529_0.0233866933467_0.0233866933467_0.033400357462_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=1_1_1_1_2_2_5,0.2285,0.1509,0.234923826576_0.181756735318_0.181756735318_0.181756735318_0.1523_0.1523_0.5146919039,0.0785575910408_0.137708685456_0.137708685456_0.137708685456_0.040412044374_0.040412044374_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=1_1_1_3_4_4_5,0.2288,0.1326,0.234923826576_0.181756735318_0.181756735318_0.2191_0.1347_0.1347_0.5146919039,0.0785575910408_0.137708685456_0.137708685456_0.0233866933467_0.033400357462_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=0_1_1_2_5_5_5,0.3933,0.3419,0.399482484077_0.208583133978_0.208583133978_0.1523_0.594816230255_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.165979215216_0.040412044374_0.569135922608_0.569135922608_0.569135922608,197,249,249,249,197,197,197,7,8,8,8,8,8,8
mean=2_3_4_4_5_5_5,0.3967,0.2246,0.436535714286_0.2368_0.1347_0.2428625_0.575355415912_0.575355415912_0.575355415912,0.00781073126556_0.0455227613807_0.033400357462_0.033400357462_0.483933363844_0.483933363844_0.483933363844,165,249,249,249,165,165,165,6,8,8,7,7,7,7
mean=0_1_1_2_3_5_5,0.3129,0.2355,0.354896496815_0.208583133978_0.208583133978_0.1523_0.2368_0.5146919039_0.5146919039,0.262738853503_0.165979215216_0.165979215216_0.040412044374_0.0455227613807_0.483933363844_0.483933363844,165,249,249,249,249,165,165,7,8,8,8,8,8,8
mean=4_4_4_4_4_4_5,0.1983,0.0906,0.2272_0.1257_0.1257_0.1257_0.1347_0.1347_0.5146919039,0.0134048257373_0.0233467381591_0.0233467381591_0.0233467381591_0.033400357462_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=1_1_3_4_4_5_5,0.299,0.2072,0.149804467488_0.181756735318_0.2191_0.1257_0.1257_0.645464201473_0.645464201473,0.104036348366_0.137708685456_0.0233866933467_0.0233467381591_0.0233467381591_0.569135922608_0.569135922608,197,229,229,229,229,197,197,8,8,8,8,8,7,7
mean=0_1_1_1_1_1_5,0.2617,0.2131,0.354896496815_0.181756735318_0.181756735318_0.181756735318_0.208583133978_0.208583133978_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.137708685456_0.165979215216_0.165979215216_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=1_1_2_3_3_4_5,0.2367,0.1173,0.234923826576_0.181756735318_0.1523_0.2191_0.2191_0.1347_0.5146919039,0.0785575910408_0.137708685456_0.040412044374_0.0233866933467_0.0233866933467_0.033400357462_0.483933363844,165,229,249,229,229,249,165,7,8,8,8,8,8,8
mean=0_4_5_5_5_5_5,0.4778,0.3657,0.310310509554_0.2167_0.563554735382_0.563554735382_0.563554735382_0.563554735382_0.563554735382,0.21178343949_0.0_0.469592105922_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,133,133,7,7,7,7,7,7,7
mean=3_4_4_4_4_5_5,0.2753,0.1817,0.2166_0.1257_0.1257_0.1347_0.1347_0.594816230255_0.594816230255,0.020260130065_0.0233467381591_0.0233467381591_0.033400357462_0.033400357462_0.569135922608_0.569135922608,197,229,229,249,249,197,197,8,8,8,8,8,8,8
mean=0_1_2_4_5_5_5,0.4011,0.323,0.313694267516_0.208583133978_0.2582625_0.2428625_0.594816230255_0.594816230255_0.594816230255,0.313694267516_0.165979215216_0.040412044374_0.033400357462_0.569135922608_0.569135922608_0.569135922608,197,249,249,249,197,197,197,8,8,7,7,8,8,8
mean=2_2_2_2_5_5_5,0.368,0.2568,0.1303_0.1385_0.1385_0.1385_0.645464201473_0.645464201473_0.73952471945,0.0155082635273_0.0247905818429_0.0247905818429_0.0247905818429_0.569135922608_0.569135922608_0.569135922608,197,229,229,229,197,197,197,8,8,8,8,7,7,6
mean=0_0_1_1_5_5_5,0.4422,0.4078,0.399482484077_0.364649681529_0.273385808506_0.273385808506_0.594816230255_0.594816230255_0.594816230255,0.313694267516_0.364649681529_0.23427037729_0.23427037729_0.569135922608_0.569135922608_0.569135922608,197,229,280,280,197,197,197,7,8,8,8,8,8,8
mean=1_1_1_3_3_5_5,0.3079,0.2099,0.234923826576_0.208583133978_0.208583133978_0.2368_0.2368_0.5146919039_0.5146919039,0.0785575910408_0.165979215216_0.165979215216_0.0455227613807_0.0455227613807_0.483933363844_0.483933363844,165,249,249,249,249,165,165,7,8,8,8,8,8,8
mean=2_4_4_4_4_4_5,0.1992,0.0898,0.2330625_0.1257_0.1257_0.1257_0.1347_0.1347_0.5146919039,0.00781073126556_0.0233467381591_0.0233467381591_0.0233467381591_0.033400357462_0.033400357462_0.483933363844,165,229,229,229,249,249,165,7,8,8,8,8,8,8
mean=1_1_2_5_5_5_5,0.4763,0.3633,0.149804467488_0.181756735318_0.1385_0.645464201473_0.73952471945_0.73952471945_0.73952471945,0.104036348366_0.137708685456_0.0247905818429_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,229,229,197,197,197,197,8,8,8,7,6,6,6
mean=1_1_1_2_2_3_5,0.2338,0.1346,0.234923826576_0.181756735318_0.181756735318_0.1523_0.1523_0.2191_0.5146919039,0.0785575910408_0.137708685456_0.137708685456_0.040412044374_0.040412044374_0.0233866933467_0.483933363844,165,229,229,249,249,229,165,7,8,8,8,8,8,8
mean=3_3_3_3_4_4_5,0.3027,0.0851,0.490728571429_0.2191_0.2191_0.2191_0.2349875_0.2349875_0.501205411865,0.00925462731366_0.0233866933467_0.0233866933467_0.0233866933467_0.0233467381591_0.0233467381591_0.469592105922,133,229,229,229,229,229,133,6,8,8,8,7,7,8
mean=2_2_2_3_3_3_5,0.2557,0.0874,0.2330625_0.2461875_0.1385_0.2191_0.2191_0.2191_0.5146919039,0.00781073126556_0.0247905818429_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.483933363844,165,229,229,229,229,229,165,7,7,8,8,8,8,8
mean=0_2_2_2_2_2_5,0.2159,0.1311,0.262738853503_0.1385_0.1385_0.1523_0.1523_0.1523_0.5146919039,0.262738853503_0.0247905818429_0.0247905818429_0.040412044374_0.040412044374_0.040412044374_0.483933363844,165,229,229,249,249,249,165,8,8,8,8,8,8,8
mean=1_1_2_2_3_5_5,0.3027,0.2076,0.149804467488_0.181756735318_0.1385_0.1385_0.2191_0.645464201473_0.645464201473,0.104036348366_0.137708685456_0.0247905818429_0.0247905818429_0.0233866933467_0.569135922608_0.569135922608,197,229,229,229,229,197,197,8,8,8,8,8,7,7
mean=3_3_3_3_4_5_5,0.3516,0.1623,0.496385714286_0.2191_0.2368_0.2368_0.2428625_0.5146919039_0.5146919039,0.020260130065_0.0233866933467_0.0455227613807_0.0455227613807_0.033400357462_0.483933363844_0.483933363844,165,229,249,249,249,165,165,6,8,8,8,7,8,8
mean=0_0_3_3_3_5_5,0.3687,0.2474,0.354896496815_0.364649681529_0.2368_0.2368_0.2368_0.575355415912_0.575355415912,0.262738853503_0.364649681529_0.0455227613807_0.0455227613807_0.0455227613807_0.483933363844_0.483933363844,165,229,249,249,249,165,165,7,8,8,8,8,7,7
mean=0_2_3_4_4_4_5,0.2199,0.1279,0.262738853503_0.1385_0.2191_0.1347_0.1347_0.1347_0.5146919039,0.262738853503_0.0247905818429_0.0233866933467_0.033400357462_0.033400357462_0.033400357462_0.483933363844,165,229,229,249,249,249,165,8,8,8,8,8,8,8
mean=0_0_1_3_4_5_5,0.35,0.2629,0.354896496815_0.364649681529_0.208583133978_0.2368_0.1347_0.575355415912_0.575355415912,0.262738853503_0.364649681529_0.165979215216_0.0455227613807_0.033400357462_0.483933363844_0.483933363844,165,229,249,249,249,165,165,7,8,8,8,8,7,7
mean=0_0_1_2_2_3_5,0.2771,0.1933,0.354896496815_0.364649681529_0.181756735318_0.1523_0.1523_0.2191_0.5146919039,0.262738853503_0.364649681529_0.137708685456_0.040412044374_0.040412044374_0.0233866933467_0.483933363844,165,229,229,249,249,229,165,7,8,8,8,8,8,8
mean=0_1_1_2_2_5_5,0.3144,0.2307,0.354896496815_0.181756735318_0.208583133978_0.1523_0.1523_0.575355415912_0.575355415912,0.262738853503_0.137708685456_0.165979215216_0.040412044374_0.040412044374_0.483933363844_0.483933363844,165,229,249,249,249,165,165,7,8,8,8,8,7,7
