mean=0_0_0_1_2_5,0.3029,0.2561,0.354896496815_0.313694267516_0.313694267516_0.181756735318_0.1385_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.137708685456_0.0247905818429_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_1_3_5,0.3163,0.2559,0.354896496815_0.313694267516_0.313694267516_0.181756735318_0.2191_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.137708685456_0.0233866933467_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_1_4_5,0.3007,0.2559,0.354896496815_0.313694267516_0.313694267516_0.181756735318_0.1257_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.137708685456_0.0233467381591_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_1_5_5,0.3672,0.3496,0.262738853503_0.364649681529_0.364649681529_0.181756735318_0.5146919039_0.5146919039,0.262738853503_0.364649681529_0.364649681529_0.137708685456_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_0_0_2_2_5,0.2849,0.2425,0.262738853503_0.313694267516_0.313694267516_0.1523_0.1523_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.040412044374_0.040412044374_0.483933363844,165,197,197,249,249,165,8,8,8,8,8,8
mean=0_0_0_2_3_5,0.3091,0.237,0.354896496815_0.313694267516_0.313694267516_0.1385_0.2191_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.0247905818429_0.0233866933467_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_2_4_5,0.282,0.2413,0.262738853503_0.313694267516_0.313694267516_0.1523_0.1347_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.040412044374_0.033400357462_0.483933363844,165,197,197,249,249,165,8,8,8,8,8,8
mean=0_0_0_2_5_5,0.36,0.3308,0.262738853503_0.364649681529_0.364649681529_0.1385_0.5146919039_0.5146919039,0.262738853503_0.364649681529_0.364649681529_0.0247905818429_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_0_0_3_3_5,0.3225,0.2368,0.354896496815_0.313694267516_0.313694267516_0.2191_0.2191_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.0233866933467_0.0233866933467_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_3_4_5,0.307,0.2368,0.354896496815_0.313694267516_0.313694267516_0.2191_0.1257_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.0233866933467_0.0233467381591_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=0_0_0_3_5_5,0.3734,0.3305,0.262738853503_0.364649681529_0.364649681529_0.2191_0.5146919039_0.5146919039,0.262738853503_0.364649681529_0.364649681529_0.0233866933467_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_0_0_4_4_5,0.279,0.2401,0.262738853503_0.313694267516_0.313694267516_0.1347_0.1347_0.5146919039,0.262738853503_0.313694267516_0.313694267516_0.033400357462_0.033400357462_0.483933363844,165,197,197,249,249,165,8,8,8,8,8,8
mean=0_0_0_4_5_5,0.3579,0.3305,0.262738853503_0.364649681529_0.364649681529_0.1257_0.5146919039_0.5146919039,0.262738853503_0.364649681529_0.364649681529_0.0233467381591_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_0_0_5_5_5,0.5048,0.3916,0.493289353958_0.364649681529_0.364649681529_0.563554735382_0.563554735382_0.679346336199,0.21178343949_0.364649681529_0.364649681529_0.469592105922_0.469592105922_0.469592105922,133,229,229,133,133,133,6,8,8,7,7,6
mean=0_0_1_1_1_5,0.2642,0.2371,0.262738853503_0.262738853503_0.181756735318_0.181756735318_0.181756735318_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.137708685456_0.137708685456_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_1_2_5,0.257,0.2183,0.262738853503_0.262738853503_0.181756735318_0.181756735318_0.1385_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.137708685456_0.0247905818429_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_1_3_5,0.2705,0.218,0.262738853503_0.262738853503_0.181756735318_0.181756735318_0.2191_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.137708685456_0.0233866933467_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_1_4_5,0.2549,0.218,0.262738853503_0.262738853503_0.181756735318_0.181756735318_0.1257_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.137708685456_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_1_5_5,0.3525,0.3127,0.354896496815_0.313694267516_0.208583133978_0.208583133978_0.5146919039_0.5146919039,0.262738853503_0.313694267516_0.165979215216_0.165979215216_0.483933363844_0.483933363844,165,197,249,249,165,165,7,8,8,8,8,8
mean=0_0_1_2_2_5,0.2498,0.1995,0.262738853503_0.262738853503_0.181756735318_0.1385_0.1385_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.0247905818429_0.0247905818429_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_2_3_5,0.2633,0.1992,0.262738853503_0.262738853503_0.181756735318_0.1385_0.2191_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.0247905818429_0.0233866933467_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_2_4_5,0.2477,0.1992,0.262738853503_0.262738853503_0.181756735318_0.1385_0.1257_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.0247905818429_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_2_5_5,0.3431,0.2918,0.354896496815_0.313694267516_0.208583133978_0.1523_0.5146919039_0.5146919039,0.262738853503_0.313694267516_0.165979215216_0.040412044374_0.483933363844_0.483933363844,165,197,249,249,165,165,7,8,8,8,8,8
mean=0_0_1_3_3_5,0.2767,0.199,0.262738853503_0.262738853503_0.181756735318_0.2191_0.2191_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.0233866933467_0.0233866933467_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_3_4_5,0.2611,0.199,0.262738853503_0.262738853503_0.181756735318_0.2191_0.1257_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.0233866933467_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_3_5_5,0.3572,0.2926,0.354896496815_0.313694267516_0.208583133978_0.2368_0.5146919039_0.5146919039,0.262738853503_0.313694267516_0.165979215216_0.0455227613807_0.483933363844_0.483933363844,165,197,249,249,165,165,7,8,8,8,8,8
mean=0_0_1_4_4_5,0.2456,0.199,0.262738853503_0.262738853503_0.181756735318_0.1257_0.1257_0.5146919039,0.262738853503_0.262738853503_0.137708685456_0.0233467381591_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_1_4_5_5,0.3402,0.2906,0.354896496815_0.313694267516_0.208583133978_0.1347_0.5146919039_0.5146919039,0.262738853503_0.313694267516_0.165979215216_0.033400357462_0.483933363844_0.483933363844,165,197,249,249,165,165,7,8,8,8,8,8
mean=0_0_1_5_5_5,0.4744,0.3538,0.493289353958_0.364649681529_0.181756735318_0.563554735382_0.563554735382_0.679346336199,0.21178343949_0.364649681529_0.137708685456_0.469592105922_0.469592105922_0.469592105922,133,229,229,133,133,133,6,8,8,7,7,6
mean=0_0_2_2_2_5,0.2426,0.1806,0.262738853503_0.262738853503_0.1385_0.1385_0.1385_0.5146919039,0.262738853503_0.262738853503_0.0247905818429_0.0247905818429_0.0247905818429_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_2_2_3_5,0.256,0.1804,0.262738853503_0.262738853503_0.1385_0.1385_0.2191_0.5146919039,0.262738853503_0.262738853503_0.0247905818429_0.0247905818429_0.0233866933467_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_2_2_4_5,0.2405,0.1804,0.262738853503_0.262738853503_0.1385_0.1385_0.1257_0.5146919039,0.262738853503_0.262738853503_0.0247905818429_0.0247905818429_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_2_2_5_5,0.3651,0.2656,0.354896496815_0.313694267516_0.2461875_0.2461875_0.5146919039_0.5146919039,0.262738853503_0.313694267516_0.0247905818429_0.0247905818429_0.483933363844_0.483933363844,165,197,229,229,165,165,7,8,7,7,8,8
mean=0_0_2_3_3_5,0.2695,0.1802,0.262738853503_0.262738853503_0.1385_0.2191_0.2191_0.5146919039,0.262738853503_0.262738853503_0.0247905818429_0.0233866933467_0.0233866933467_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_2_3_4_5,0.2539,0.1802,0.262738853503_0.262738853503_0.1385_0.2191_0.1257_0.5146919039,0.262738853503_0.262738853503_0.0247905818429_0.0233866933467_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_2_3_5_5,0.3357,0.2739,0.262738853503_0.364649681529_0.1385_0.2191_0.5146919039_0.5146919039,0.262738853503_0.364649681529_0.0247905818429_0.0233866933467_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_0_2_4_4_5,0.3145,0.186,0.354896496815_0.313694267516_0.2390125_0.23245_0.23245_0.5146919039,0.262738853503_0.313694267516_0.0155082635273_0.0201072386059_0.0201072386059_0.483933363844,165,197,197,197,197,165,7,8,7,7,7,8
mean=0_0_2_4_5_5,0.3632,0.2654,0.354896496815_0.313694267516_0.2461875_0.2349875_0.5146919039_0.5146919039,0.262738853503_0.313694267516_0.0247905818429_0.0233467381591_0.483933363844_0.483933363844,165,197,229,229,165,165,7,8,7,7,8,8
mean=0_0_2_5_5_5,0.4164,0.2979,0.265724522293_0.310310509554_0.2318375_0.563554735382_0.563554735382_0.563554735382,0.160828025478_0.21178343949_0.00622594521168_0.469592105922_0.469592105922_0.469592105922,101,133,133,133,133,133,7,7,7,7,7,7
mean=0_0_3_3_3_5,0.2829,0.1799,0.262738853503_0.262738853503_0.2191_0.2191_0.2191_0.5146919039,0.262738853503_0.262738853503_0.0233866933467_0.0233866933467_0.0233866933467_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_3_3_4_5,0.2673,0.1799,0.262738853503_0.262738853503_0.2191_0.2191_0.1257_0.5146919039,0.262738853503_0.262738853503_0.0233866933467_0.0233866933467_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_3_3_5_5,0.3619,0.2726,0.354896496815_0.313694267516_0.2368_0.2368_0.5146919039_0.5146919039,0.262738853503_0.313694267516_0.0455227613807_0.0455227613807_0.483933363844_0.483933363844,165,197,249,249,165,165,7,8,8,8,8,8
mean=0_0_3_4_4_5,0.2518,0.1799,0.262738853503_0.262738853503_0.2191_0.1257_0.1257_0.5146919039,0.262738853503_0.262738853503_0.0233866933467_0.0233467381591_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_0_3_4_5_5,0.3336,0.2737,0.262738853503_0.364649681529_0.2191_0.1257_0.5146919039_0.5146919039,0.262738853503_0.364649681529_0.0233866933467_0.0233467381591_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_0_3_5_5_5,0.4806,0.3348,0.493289353958_0.364649681529_0.2191_0.563554735382_0.563554735382_0.679346336199,0.21178343949_0.364649681529_0.0233866933467_0.469592105922_0.469592105922_0.469592105922,133,229,229,133,133,133,6,8,8,7,7,6
mean=0_0_4_4_4_5,0.3134,0.1868,0.354896496815_0.313694267516_0.23245_0.23245_0.23245_0.5146919039,0.262738853503_0.313694267516_0.0201072386059_0.0201072386059_0.0201072386059_0.483933363844,165,197,197,197,197,165,7,8,7,7,7,8
mean=0_0_4_4_5_5,0.3613,0.2652,0.354896496815_0.313694267516_0.2349875_0.2349875_0.5146919039_0.5146919039,0.262738853503_0.313694267516_0.0233467381591_0.0233467381591_0.483933363844_0.483933363844,165,197,229,229,165,165,7,8,7,7,8,8
mean=0_0_4_5_5_5,0.4139,0.2969,0.265724522293_0.310310509554_0.2167_0.563554735382_0.563554735382_0.563554735382,0.160828025478_0.21178343949_0.0_0.469592105922_0.469592105922_0.469592105922,101,133,133,133,133,133,7,7,7,7,7,7
mean=0_0_5_5_5_5,0.4717,0.3752,0.265724522293_0.310310509554_0.563554735382_0.563554735382_0.563554735382_0.563554735382,0.160828025478_0.21178343949_0.469592105922_0.469592105922_0.469592105922_0.469592105922,101,133,133,133,133,133,7,7,7,7,7,7
mean=0_1_1_1_1_5,0.2414,0.2064,0.262738853503_0.125627230373_0.181756735318_0.181756735318_0.181756735318_0.5146919039,0.262738853503_0.0785575910408_0.137708685456_0.137708685456_0.137708685456_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_1_1_1_2_5,0.2342,0.1876,0.262738853503_0.125627230373_0.181756735318_0.181756735318_0.1385_0.5146919039,0.262738853503_0.0785575910408_0.137708685456_0.137708685456_0.0247905818429_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_1_1_1_3_5,0.2566,0.1967,0.262738853503_0.181756735318_0.181756735318_0.181756735318_0.2166_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.137708685456_0.020260130065_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_1_1_1_4_5,0.232,0.1873,0.262738853503_0.125627230373_0.181756735318_0.181756735318_0.1257_0.5146919039,0.262738853503_0.0785575910408_0.137708685456_0.137708685456_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_1_1_1_5_5,0.3062,0.274,0.262738853503_0.181756735318_0.181756735318_0.181756735318_0.5146919039_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.137708685456_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_1_1_2_2_5,0.227,0.1688,0.262738853503_0.125627230373_0.181756735318_0.1385_0.1385_0.5146919039,0.262738853503_0.0785575910408_0.137708685456_0.0247905818429_0.0247905818429_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_1_1_2_3_5,0.2493,0.1779,0.262738853503_0.181756735318_0.181756735318_0.1385_0.2166_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.0247905818429_0.020260130065_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_1_1_2_4_5,0.2248,0.1685,0.262738853503_0.125627230373_0.181756735318_0.1385_0.1257_0.5146919039,0.262738853503_0.0785575910408_0.137708685456_0.0247905818429_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_1_1_2_5_5,0.299,0.2551,0.262738853503_0.181756735318_0.181756735318_0.1385_0.5146919039_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.0247905818429_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_1_1_3_3_5,0.2628,0.1776,0.262738853503_0.181756735318_0.181756735318_0.2166_0.2191_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.020260130065_0.0233866933467_0.483933363844,165,229,229,165,229,165,8,8,8,8,8,8
mean=0_1_1_3_4_5,0.2472,0.1776,0.262738853503_0.181756735318_0.181756735318_0.2166_0.1257_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.020260130065_0.0233467381591_0.483933363844,165,229,229,165,229,165,8,8,8,8,8,8
mean=0_1_1_3_5_5,0.3125,0.2549,0.262738853503_0.181756735318_0.181756735318_0.2191_0.5146919039_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.0233866933467_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_1_1_4_4_5,0.2227,0.1683,0.262738853503_0.125627230373_0.181756735318_0.1257_0.1257_0.5146919039,0.262738853503_0.0785575910408_0.137708685456_0.0233467381591_0.0233467381591_0.483933363844,165,165,229,229,229,165,8,8,8,8,8,8
mean=0_1_1_4_5_5,0.2969,0.2549,0.262738853503_0.181756735318_0.181756735318_0.1257_0.5146919039_0.5146919039,0.262738853503_0.137708685456_0.137708685456_0.0233467381591_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_1_1_5_5_5,0.4335,0.3254,0.493289353958_0.208583133978_0.208583133978_0.563554735382_0.563554735382_0.563554735382,0.21178343949_0.165979215216_0.165979215216_0.469592105922_0.469592105922_0.469592105922,133,249,249,133,133,133,6,8,8,7,7,7
mean=2_2_2_2_5_5,0.2803,0.1735,0.1235_0.1303_0.1385_0.1385_0.575355415912_0.575355415912,0.00781073126556_0.0155082635273_0.0247905818429_0.0247905818429_0.483933363844_0.483933363844,165,197,229,229,165,165,8,8,8,8,7,7
mean=0_1_2_3_3_5,0.2556,0.1588,0.262738853503_0.181756735318_0.1385_0.2166_0.2191_0.5146919039,0.262738853503_0.137708685456_0.0247905818429_0.020260130065_0.0233866933467_0.483933363844,165,229,229,165,229,165,8,8,8,8,8,8
mean=0_2_2_5_5_5,0.4033,0.2637,0.265724522293_0.2318375_0.2318375_0.563554735382_0.563554735382_0.563554735382,0.160828025478_0.00622594521168_0.00622594521168_0.469592105922_0.469592105922_0.469592105922,101,133,133,133,133,133,7,7,7,7,7,7
mean=1_1_1_5_5_5,0.3999,0.3104,0.437903219525_0.208583133978_0.208583133978_0.5146919039_0.5146919039_0.5146919039,0.0785575910408_0.165979215216_0.165979215216_0.483933363844_0.483933363844_0.483933363844,165,249,249,165,165,165,6,8,8,8,8,8
mean=0_1_3_4_5_5,0.3031,0.2358,0.262738853503_0.181756735318_0.2191_0.1257_0.5146919039_0.5146919039,0.262738853503_0.137708685456_0.0233866933467_0.0233467381591_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=1_2_3_5_5_5,0.382,0.3099,0.149804467488_0.1385_0.2191_0.594816230255_0.594816230255_0.594816230255,0.104036348366_0.0247905818429_0.0233866933467_0.569135922608_0.569135922608_0.569135922608,197,229,229,197,197,197,8,8,8,8,8,8
mean=1_1_1_3_5_5,0.3199,0.2563,0.149804467488_0.181756735318_0.181756735318_0.2166_0.594816230255_0.594816230255,0.104036348366_0.137708685456_0.137708685456_0.020260130065_0.569135922608_0.569135922608,197,229,229,197,197,197,8,8,8,8,8,8
mean=0_1_2_5_5_5,0.4241,0.3045,0.493289353958_0.208583133978_0.1523_0.563554735382_0.563554735382_0.563554735382,0.21178343949_0.165979215216_0.040412044374_0.469592105922_0.469592105922_0.469592105922,133,249,249,133,133,133,6,8,8,7,7,7
mean=0_1_4_4_5_5,0.2875,0.2358,0.262738853503_0.181756735318_0.1257_0.1257_0.5146919039_0.5146919039,0.262738853503_0.137708685456_0.0233467381591_0.0233467381591_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=0_1_2_4_5_5,0.2897,0.2361,0.262738853503_0.181756735318_0.1385_0.1257_0.5146919039_0.5146919039,0.262738853503_0.137708685456_0.0247905818429_0.0233467381591_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=1_1_2_2_2_5,0.2097,0.1219,0.125627230373_0.149804467488_0.1303_0.1385_0.1385_0.575355415912,0.0785575910408_0.104036348366_0.0155082635273_0.0247905818429_0.0247905818429_0.483933363844,165,197,197,229,229,165,8,8,8,8,8,7
mean=2_3_3_4_4_5,0.2393,0.0972,0.2318375_0.2166_0.2166_0.1347_0.1347_0.501205411865,0.00622594521168_0.020260130065_0.020260130065_0.033400357462_0.033400357462_0.469592105922,133,197,197,249,249,133,7,8,8,8,8,8
mean=0_2_3_3_3_5,0.2515,0.1294,0.21178343949_0.1385_0.2191_0.2191_0.2191_0.501205411865,0.21178343949_0.0247905818429_0.0233866933467_0.0233866933467_0.0233866933467_0.469592105922,133,229,229,229,229,133,8,8,8,8,8,8
mean=2_2_2_3_3_5,0.24,0.0938,0.2318375_0.1303_0.1385_0.2191_0.2191_0.501205411865,0.00622594521168_0.0155082635273_0.0247905818429_0.0233866933467_0.0233866933467_0.469592105922,133,197,229,229,229,133,7,8,8,8,8,8
mean=1_2_5_5_5_5,0.4609,0.3993,0.256078909052_0.1303_0.594816230255_0.594816230255_0.594816230255_0.594816230255,0.104036348366_0.0155082635273_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,197,197,197,197,7,8,8,8,8,8
mean=1_1_2_3_4_5,0.2219,0.1225,0.125627230373_0.149804467488_0.1385_0.2166_0.1257_0.575355415912,0.0785575910408_0.104036348366_0.0247905818429_0.020260130065_0.0233467381591_0.483933363844,165,197,229,197,229,165,8,8,8,8,8,7
mean=1_1_4_4_4_5,0.2042,0.1222,0.125627230373_0.149804467488_0.1228_0.1257_0.1257_0.575355415912,0.0785575910408_0.104036348366_0.0201072386059_0.0233467381591_0.0233467381591_0.483933363844,165,197,197,229,229,165,8,8,8,8,8,7
mean=4_5_5_5_5_5,0.5612,0.4481,0.432228571428_0.575355415912_0.575355415912_0.594816230255_0.594816230255_0.594816230255,0.0134048257373_0.483933363844_0.483933363844_0.569135922608_0.569135922608_0.569135922608,165,165,165,197,197,197,6,7,7,8,8,8
mean=1_1_1_1_5_5,0.2983,0.2376,0.125627230373_0.149804467488_0.181756735318_0.181756735318_0.575355415912_0.575355415912,0.0785575910408_0.104036348366_0.137708685456_0.137708685456_0.483933363844_0.483933363844,165,197,229,229,165,165,8,8,8,8,7,7
mean=3_3_4_5_5_5,0.391,0.2957,0.2166_0.2191_0.1257_0.594816230255_0.594816230255_0.594816230255,0.020260130065_0.0233866933467_0.0233467381591_0.569135922608_0.569135922608_0.569135922608,197,229,229,197,197,197,8,8,8,8,8,8
mean=2_2_4_4_4_5,0.2067,0.0936,0.2318375_0.1303_0.1257_0.1257_0.1257_0.501205411865,0.00622594521168_0.0155082635273_0.0233467381591_0.0233467381591_0.0233467381591_0.469592105922,133,197,229,229,229,133,7,8,8,8,8,8
mean=1_2_3_4_5_5,0.2731,0.1863,0.125627230373_0.1385_0.2191_0.1257_0.5146919039_0.5146919039,0.0785575910408_0.0247905818429_0.0233866933467_0.0233467381591_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=1_2_4_4_5_5,0.3619,0.1837,0.437903219525_0.2390125_0.23245_0.23245_0.5146919039_0.5146919039,0.0785575910408_0.0155082635273_0.0201072386059_0.0201072386059_0.483933363844_0.483933363844,165,197,197,197,165,165,6,7,7,7,8,8
mean=0_1_3_3_3_5,0.269,0.1586,0.262738853503_0.181756735318_0.2166_0.2191_0.2191_0.5146919039,0.262738853503_0.137708685456_0.020260130065_0.0233866933467_0.0233866933467_0.483933363844,165,229,165,229,229,165,8,8,8,8,8,8
mean=1_1_4_5_5_5,0.3875,0.2883,0.437903219525_0.208583133978_0.1347_0.5146919039_0.5146919039_0.5146919039,0.0785575910408_0.165979215216_0.033400357462_0.483933363844_0.483933363844_0.483933363844,165,249,249,165,165,165,6,8,8,8,8,8
mean=1_3_3_3_4_5,0.2546,0.1083,0.234923826576_0.2166_0.2166_0.2191_0.1257_0.5146919039,0.0785575910408_0.020260130065_0.020260130065_0.0233866933467_0.0233467381591_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=3_4_5_5_5_5,0.4694,0.3862,0.314525_0.1228_0.594816230255_0.594816230255_0.594816230255_0.594816230255,0.020260130065_0.0201072386059_0.569135922608_0.569135922608_0.569135922608_0.569135922608,197,197,197,197,197,197,7,8,8,8,8,8
mean=2_3_4_4_4_5,0.2211,0.0944,0.2318375_0.2166_0.1257_0.1257_0.1257_0.501205411865,0.00622594521168_0.020260130065_0.0233467381591_0.0233467381591_0.0233467381591_0.469592105922,133,197,229,229,229,133,7,8,8,8,8,8
mean=4_4_4_4_5_5,0.3598,0.1736,0.432228571428_0.23245_0.23245_0.23245_0.5146919039_0.5146919039,0.0134048257373_0.0201072386059_0.0201072386059_0.0201072386059_0.483933363844_0.483933363844,165,197,197,197,165,165,6,7,7,7,8,8
mean=1_1_3_4_4_5,0.2198,0.1222,0.125627230373_0.149804467488_0.2166_0.1257_0.1257_0.575355415912,0.0785575910408_0.104036348366_0.020260130065_0.0233467381591_0.0233467381591_0.483933363844,165,197,197,229,229,165,8,8,8,8,8,7
mean=1_2_2_3_4_5,0.2187,0.1077,0.125627230373_0.1303_0.1385_0.2166_0.1257_0.575355415912,0.0785575910408_0.0155082635273_0.0247905818429_0.020260130065_0.0233467381591_0.483933363844,165,197,229,197,229,165,8,8,8,8,8,7
mean=1_3_3_3_5_5,0.33,0.1856,0.234923826576_0.2166_0.2191_0.2191_0.5146919039_0.575355415912,0.0785575910408_0.020260130065_0.0233866933467_0.0233866933467_0.483933363844_0.483933363844,165,197,229,229,165,165,7,8,8,8,8,7
mean=0_2_2_4_5_5,0.3013,0.2157,0.262738853503_0.1303_0.1385_0.1257_0.575355415912_0.575355415912,0.262738853503_0.0155082635273_0.0247905818429_0.0233467381591_0.483933363844_0.483933363844,165,197,229,229,165,165,8,8,8,8,7,7
mean=2_2_3_3_4_5,0.2379,0.0936,0.2318375_0.1303_0.2191_0.2191_0.1257_0.501205411865,0.00622594521168_0.0155082635273_0.0233866933467_0.0233866933467_0.0233467381591_0.469592105922,133,197,229,229,229,133,7,8,8,8,8,8
mean=2_3_3_3_5_5,0.3297,0.1738,0.2330625_0.2166_0.2191_0.2191_0.5146919039_0.575355415912,0.00781073126556_0.020260130065_0.0233866933467_0.0233866933467_0.483933363844_0.483933363844,165,197,229,229,165,165,7,8,8,8,8,7
mean=2_2_2_2_3_5,0.2266,0.094,0.2318375_0.1303_0.1385_0.1385_0.2191_0.501205411865,0.00622594521168_0.0155082635273_0.0247905818429_0.0247905818429_0.0233866933467_0.469592105922,133,197,229,229,229,133,7,8,8,8,8,8
mean=0_1_3_5_5_5,0.4382,0.3053,0.493289353958_0.208583133978_0.2368_0.563554735382_0.563554735382_0.563554735382,0.21178343949_0.165979215216_0.0455227613807_0.469592105922_0.469592105922_0.469592105922,133,249,249,133,133,133,6,8,8,7,7,7
mean=1_2_2_3_3_5,0.2425,0.1272,0.149804467488_0.1385_0.1385_0.2166_0.2166_0.594816230255,0.104036348366_0.0247905818429_0.0247905818429_0.020260130065_0.020260130065_0.569135922608,197,229,229,197,197,197,8,8,8,8,8,8
mean=1_3_3_4_5_5,0.3144,0.1856,0.234923826576_0.2166_0.2191_0.1257_0.5146919039_0.575355415912,0.0785575910408_0.020260130065_0.0233866933467_0.0233467381591_0.483933363844_0.483933363844,165,197,229,229,165,165,7,8,8,8,8,7
mean=1_1_2_2_5_5,0.269,0.2056,0.125627230373_0.181756735318_0.1385_0.1385_0.5146919039_0.5146919039,0.0785575910408_0.137708685456_0.0247905818429_0.0247905818429_0.483933363844_0.483933363844,165,229,229,229,165,165,8,8,8,8,8,8
mean=2_2_3_4_4_5,0.2249,0.0964,0.2318375_0.1303_0.2166_0.1347_0.1347_0.501205411865,0.00622594521168_0.0155082635273_0.020260130065_0.033400357462_0.033400357462_0.469592105922,133,197,197,249,249,133,7,8,8,8,8,8
mean=1_2_3_3_3_5,0.2558,0.1075,0.234923826576_0.1303_0.2166_0.2191_0.2191_0.5146919039,0.0785575910408_0.0155082635273_0.020260130065_0.0233866933467_0.0233866933467_0.483933363844,165,197,197,229,229,165,7,8,8,8,8,8
mean=1_3_3_5_5_5,0.4123,0.3087,0.256078909052_0.2166_0.2166_0.594816230255_0.594816230255_0.594816230255,0.104036348366_0.020260130065_0.020260130065_0.569135922608_0.569135922608_0.569135922608,197,197,197,197,197,197,7,8,8,8,8,8
