mean=0_0_0_1_5,0.2728,0.2571,0.21178343949_0.262738853503_0.262738853503_0.125627230373_0.501205411865,0.21178343949_0.262738853503_0.262738853503_0.0785575910408_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_0_0_2_5,0.2724,0.2429,0.21178343949_0.262738853503_0.262738853503_0.1235_0.501205411865,0.21178343949_0.262738853503_0.262738853503_0.00781073126556_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_0_0_3_5,0.291,0.2454,0.21178343949_0.262738853503_0.262738853503_0.2166_0.501205411865,0.21178343949_0.262738853503_0.262738853503_0.020260130065_0.469592105922,133,165,165,197,133,8,8,8,8,8
mean=0_0_0_4_5,0.2711,0.2441,0.21178343949_0.262738853503_0.262738853503_0.1168_0.501205411865,0.21178343949_0.262738853503_0.262738853503_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_0_0_5_5,0.3676,0.3353,0.310310509554_0.262738853503_0.262738853503_0.501205411865_0.501205411865,0.21178343949_0.262738853503_0.262738853503_0.469592105922_0.469592105922,133,165,165,133,133,7,8,8,8,8
mean=0_0_1_1_5,0.2449,0.2202,0.21178343949_0.21178343949_0.149804467488_0.149804467488_0.501205411865,0.21178343949_0.21178343949_0.104036348366_0.104036348366_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_1_2_5,0.241,0.2025,0.21178343949_0.21178343949_0.149804467488_0.1303_0.501205411865,0.21178343949_0.21178343949_0.104036348366_0.0155082635273_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_1_3_5,0.2636,0.2086,0.21178343949_0.262738853503_0.125627230373_0.2166_0.501205411865,0.21178343949_0.262738853503_0.0785575910408_0.020260130065_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_0_1_4_5,0.2395,0.2035,0.21178343949_0.21178343949_0.149804467488_0.1228_0.501205411865,0.21178343949_0.21178343949_0.104036348366_0.0201072386059_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_1_5_5,0.3232,0.3013,0.21178343949_0.262738853503_0.125627230373_0.501205411865_0.5146919039,0.21178343949_0.262738853503_0.0785575910408_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=0_0_2_2_5,0.2371,0.1848,0.21178343949_0.21178343949_0.1303_0.1303_0.501205411865,0.21178343949_0.21178343949_0.0155082635273_0.0155082635273_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_2_3_5,0.2543,0.1858,0.21178343949_0.21178343949_0.1303_0.2166_0.501205411865,0.21178343949_0.21178343949_0.0155082635273_0.020260130065_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_2_4_5,0.2356,0.1858,0.21178343949_0.21178343949_0.1303_0.1228_0.501205411865,0.21178343949_0.21178343949_0.0155082635273_0.0201072386059_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_2_5_5,0.3228,0.2872,0.21178343949_0.262738853503_0.1235_0.501205411865_0.5146919039,0.21178343949_0.262738853503_0.00781073126556_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=0_0_3_3_5,0.2716,0.1867,0.21178343949_0.21178343949_0.2166_0.2166_0.501205411865,0.21178343949_0.21178343949_0.020260130065_0.020260130065_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_3_4_5,0.2528,0.1867,0.21178343949_0.21178343949_0.2166_0.1228_0.501205411865,0.21178343949_0.21178343949_0.020260130065_0.0201072386059_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_3_5_5,0.3414,0.2897,0.21178343949_0.262738853503_0.2166_0.501205411865_0.5146919039,0.21178343949_0.262738853503_0.020260130065_0.469592105922_0.483933363844,133,165,197,133,165,8,8,8,8,8
mean=0_0_4_4_5,0.2341,0.1867,0.21178343949_0.21178343949_0.1228_0.1228_0.501205411865,0.21178343949_0.21178343949_0.0201072386059_0.0201072386059_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_0_4_5_5,0.3214,0.2883,0.21178343949_0.262738853503_0.1168_0.501205411865_0.5146919039,0.21178343949_0.262738853503_0.0134048257373_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=0_0_5_5_5,0.4248,0.3665,0.310310509554_0.310310509554_0.501205411865_0.501205411865_0.501205411865,0.21178343949_0.21178343949_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,7,7,8,8,8
mean=0_1_1_1_5,0.218,0.1834,0.21178343949_0.125627230373_0.125627230373_0.125627230373_0.501205411865,0.21178343949_0.0785575910408_0.0785575910408_0.0785575910408_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_1_1_2_5,0.2175,0.1693,0.21178343949_0.125627230373_0.125627230373_0.1235_0.501205411865,0.21178343949_0.0785575910408_0.0785575910408_0.00781073126556_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_1_1_3_5,0.2441,0.1797,0.21178343949_0.149804467488_0.149804467488_0.2078_0.501205411865,0.21178343949_0.104036348366_0.104036348366_0.00925462731366_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_1_1_4_5,0.2162,0.1704,0.21178343949_0.125627230373_0.125627230373_0.1168_0.501205411865,0.21178343949_0.0785575910408_0.0785575910408_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_1_1_5_5,0.3028,0.2718,0.21178343949_0.149804467488_0.149804467488_0.501205411865_0.501205411865,0.21178343949_0.104036348366_0.104036348366_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_1_2_2_5,0.2171,0.1551,0.21178343949_0.125627230373_0.1235_0.1235_0.501205411865,0.21178343949_0.0785575910408_0.00781073126556_0.00781073126556_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_1_2_3_5,0.2402,0.162,0.21178343949_0.149804467488_0.1303_0.2078_0.501205411865,0.21178343949_0.104036348366_0.0155082635273_0.00925462731366_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_1_2_4_5,0.2158,0.1562,0.21178343949_0.125627230373_0.1235_0.1168_0.501205411865,0.21178343949_0.0785575910408_0.00781073126556_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_1_2_5_5,0.2989,0.2541,0.21178343949_0.149804467488_0.1303_0.501205411865_0.501205411865,0.21178343949_0.104036348366_0.0155082635273_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_1_3_3_5,0.2574,0.163,0.21178343949_0.149804467488_0.2078_0.2166_0.501205411865,0.21178343949_0.104036348366_0.00925462731366_0.020260130065_0.469592105922,133,197,133,197,133,8,8,8,8,8
mean=0_1_3_4_5,0.2387,0.163,0.21178343949_0.149804467488_0.2078_0.1228_0.501205411865,0.21178343949_0.104036348366_0.00925462731366_0.0201072386059_0.469592105922,133,197,133,197,133,8,8,8,8,8
mean=0_1_3_5_5,0.3161,0.2551,0.21178343949_0.149804467488_0.2166_0.501205411865_0.501205411865,0.21178343949_0.104036348366_0.020260130065_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_1_4_4_5,0.2144,0.1573,0.21178343949_0.125627230373_0.1168_0.1168_0.501205411865,0.21178343949_0.0785575910408_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_1_4_5_5,0.2974,0.255,0.21178343949_0.149804467488_0.1228_0.501205411865_0.501205411865,0.21178343949_0.104036348366_0.0201072386059_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_1_5_5_5,0.3736,0.3456,0.21178343949_0.125627230373_0.501205411865_0.5146919039_0.5146919039,0.21178343949_0.0785575910408_0.469592105922_0.483933363844_0.483933363844,133,165,133,165,165,8,8,8,8,8
mean=0_2_2_2_5,0.2167,0.141,0.21178343949_0.1235_0.1235_0.1235_0.501205411865,0.21178343949_0.00781073126556_0.00781073126556_0.00781073126556_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_2_2_3_5,0.2363,0.1443,0.21178343949_0.1303_0.1303_0.2078_0.501205411865,0.21178343949_0.0155082635273_0.0155082635273_0.00925462731366_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_2_2_4_5,0.2154,0.1421,0.21178343949_0.1235_0.1235_0.1168_0.501205411865,0.21178343949_0.00781073126556_0.00781073126556_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_2_2_5_5,0.295,0.2364,0.21178343949_0.1303_0.1303_0.501205411865_0.501205411865,0.21178343949_0.0155082635273_0.0155082635273_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_2_3_3_5,0.2535,0.1453,0.21178343949_0.1303_0.2078_0.2166_0.501205411865,0.21178343949_0.0155082635273_0.00925462731366_0.020260130065_0.469592105922,133,197,133,197,133,8,8,8,8,8
mean=0_2_3_4_5,0.2348,0.1452,0.21178343949_0.1303_0.2078_0.1228_0.501205411865,0.21178343949_0.0155082635273_0.00925462731366_0.0201072386059_0.469592105922,133,197,133,197,133,8,8,8,8,8
mean=0_2_3_5_5,0.3505,0.2333,0.310310509554_0.2318375_0.2078_0.501205411865_0.501205411865,0.21178343949_0.00622594521168_0.00925462731366_0.469592105922_0.469592105922,133,133,133,133,133,7,7,8,8,8
mean=0_2_4_4_5,0.214,0.1432,0.21178343949_0.1235_0.1168_0.1168_0.501205411865,0.21178343949_0.00781073126556_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_2_4_5_5,0.2935,0.2373,0.21178343949_0.1303_0.1228_0.501205411865_0.501205411865,0.21178343949_0.0155082635273_0.0201072386059_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_2_5_5_5,0.3902,0.3285,0.310310509554_0.1235_0.501205411865_0.501205411865_0.5146919039,0.21178343949_0.00781073126556_0.469592105922_0.469592105922_0.483933363844,133,165,133,133,165,7,8,8,8,8
mean=0_3_3_3_5,0.2708,0.1462,0.21178343949_0.2078_0.2166_0.2166_0.501205411865,0.21178343949_0.00925462731366_0.020260130065_0.020260130065_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_3_3_4_5,0.252,0.1462,0.21178343949_0.2078_0.2166_0.1228_0.501205411865,0.21178343949_0.00925462731366_0.020260130065_0.0201072386059_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_3_3_5_5,0.3295,0.2383,0.21178343949_0.2166_0.2166_0.501205411865_0.501205411865,0.21178343949_0.020260130065_0.020260130065_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_3_4_4_5,0.2333,0.1462,0.21178343949_0.2078_0.1228_0.1228_0.501205411865,0.21178343949_0.00925462731366_0.0201072386059_0.0201072386059_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=0_3_4_5_5,0.3107,0.2383,0.21178343949_0.2166_0.1228_0.501205411865_0.501205411865,0.21178343949_0.020260130065_0.0201072386059_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_3_5_5_5,0.4047,0.347,0.262738853503_0.2166_0.5146919039_0.5146919039_0.5146919039,0.262738853503_0.020260130065_0.483933363844_0.483933363844_0.483933363844,165,197,165,165,165,8,8,8,8,8
mean=0_4_4_4_5,0.2127,0.1443,0.21178343949_0.1168_0.1168_0.1168_0.501205411865,0.21178343949_0.0134048257373_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=0_4_4_5_5,0.292,0.2382,0.21178343949_0.1228_0.1228_0.501205411865_0.501205411865,0.21178343949_0.0201072386059_0.0201072386059_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=0_4_5_5_5,0.4061,0.3241,0.310310509554_0.2167_0.501205411865_0.501205411865_0.501205411865,0.21178343949_0.0_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,7,7,8,8,8
mean=0_5_5_5_5,0.4996,0.418,0.493289353958_0.501205411865_0.501205411865_0.501205411865_0.501205411865,0.21178343949_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,6,8,8,8,8
mean=1_1_1_1_5,0.1969,0.1527,0.106172157841_0.125627230373_0.125627230373_0.125627230373_0.501205411865,0.0580552040462_0.0785575910408_0.0785575910408_0.0785575910408_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=1_1_1_2_5,0.1964,0.1385,0.106172157841_0.125627230373_0.125627230373_0.1235_0.501205411865,0.0580552040462_0.0785575910408_0.0785575910408_0.00781073126556_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=1_1_1_3_5,0.215,0.141,0.106172157841_0.125627230373_0.125627230373_0.2166_0.501205411865,0.0580552040462_0.0785575910408_0.0785575910408_0.020260130065_0.469592105922,133,165,165,197,133,8,8,8,8,8
mean=1_1_1_4_5,0.1951,0.1396,0.106172157841_0.125627230373_0.125627230373_0.1168_0.501205411865,0.0580552040462_0.0785575910408_0.0785575910408_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=1_1_1_5_5,0.2747,0.2337,0.106172157841_0.125627230373_0.125627230373_0.501205411865_0.5146919039,0.0580552040462_0.0785575910408_0.0785575910408_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=1_1_2_2_5,0.196,0.1244,0.106172157841_0.125627230373_0.1235_0.1235_0.501205411865,0.0580552040462_0.0785575910408_0.00781073126556_0.00781073126556_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=1_1_2_3_5,0.2146,0.1269,0.106172157841_0.125627230373_0.1235_0.2166_0.501205411865,0.0580552040462_0.0785575910408_0.00781073126556_0.020260130065_0.469592105922,133,165,165,197,133,8,8,8,8,8
mean=1_1_2_4_5,0.1947,0.1255,0.106172157841_0.125627230373_0.1235_0.1168_0.501205411865,0.0580552040462_0.0785575910408_0.00781073126556_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=1_1_2_5_5,0.2742,0.2196,0.106172157841_0.125627230373_0.1235_0.501205411865_0.5146919039,0.0580552040462_0.0785575910408_0.00781073126556_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=1_1_3_3_5,0.2293,0.1252,0.106172157841_0.106172157841_0.2166_0.2166_0.501205411865,0.0580552040462_0.0580552040462_0.020260130065_0.020260130065_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=1_1_3_4_5,0.2133,0.128,0.106172157841_0.125627230373_0.2166_0.1168_0.501205411865,0.0580552040462_0.0785575910408_0.020260130065_0.0134048257373_0.469592105922,133,165,197,165,133,8,8,8,8,8
mean=1_1_3_5_5,0.2929,0.2221,0.106172157841_0.125627230373_0.2166_0.501205411865_0.5146919039,0.0580552040462_0.0785575910408_0.020260130065_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=1_1_4_4_5,0.1933,0.1266,0.106172157841_0.125627230373_0.1168_0.1168_0.501205411865,0.0580552040462_0.0785575910408_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=1_1_4_5_5,0.2729,0.2207,0.106172157841_0.125627230373_0.1168_0.501205411865_0.5146919039,0.0580552040462_0.0785575910408_0.0134048257373_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=1_1_5_5_5,0.3525,0.3148,0.106172157841_0.125627230373_0.501205411865_0.5146919039_0.5146919039,0.0580552040462_0.0785575910408_0.469592105922_0.483933363844_0.483933363844,133,165,133,165,165,8,8,8,8,8
mean=1_2_2_2_5,0.2176,0.1099,0.217900638111_0.1221_0.1235_0.1235_0.501205411865,0.0580552040462_0.00622594521168_0.00781073126556_0.00781073126556_0.469592105922,133,133,165,165,133,7,8,8,8,8
mean=1_2_2_3_5,0.2142,0.1127,0.106172157841_0.1235_0.1235_0.2166_0.501205411865,0.0580552040462_0.00781073126556_0.00781073126556_0.020260130065_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=1_2_2_4_5,0.2163,0.111,0.217900638111_0.1221_0.1235_0.1168_0.501205411865,0.0580552040462_0.00622594521168_0.00781073126556_0.0134048257373_0.469592105922,133,133,165,165,133,7,8,8,8,8
mean=1_2_2_5_5,0.2738,0.2054,0.106172157841_0.1235_0.1235_0.501205411865_0.5146919039,0.0580552040462_0.00781073126556_0.00781073126556_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=1_2_3_3_5,0.2733,0.1105,0.217900638111_0.2318375_0.2078_0.2078_0.501205411865,0.0580552040462_0.00622594521168_0.00925462731366_0.00925462731366_0.469592105922,133,133,133,133,133,7,7,8,8,8
mean=1_2_3_4_5,0.2129,0.1138,0.106172157841_0.1235_0.2166_0.1168_0.501205411865,0.0580552040462_0.00781073126556_0.020260130065_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=1_2_3_5_5,0.332,0.2025,0.217900638111_0.2318375_0.2078_0.501205411865_0.501205411865,0.0580552040462_0.00622594521168_0.00925462731366_0.469592105922_0.469592105922,133,133,133,133,133,7,7,8,8,8
mean=1_2_4_4_5,0.215,0.1121,0.217900638111_0.1221_0.1168_0.1168_0.501205411865,0.0580552040462_0.00622594521168_0.0134048257373_0.0134048257373_0.469592105922,133,133,165,165,133,7,8,8,8,8
mean=1_2_4_5_5,0.2921,0.2037,0.217900638111_0.1235_0.1168_0.501205411865_0.501205411865,0.0580552040462_0.00781073126556_0.0134048257373_0.469592105922_0.469592105922,133,165,165,133,133,7,8,8,8,8
mean=1_2_5_5_5,0.3521,0.3007,0.106172157841_0.1235_0.501205411865_0.5146919039_0.5146919039,0.0580552040462_0.00781073126556_0.469592105922_0.483933363844_0.483933363844,133,165,133,165,165,8,8,8,8,8
mean=1_3_3_3_5,0.258,0.1247,0.125627230373_0.2166_0.2166_0.2166_0.5146919039,0.0785575910408_0.020260130065_0.020260130065_0.020260130065_0.483933363844,165,197,197,197,165,8,8,8,8,8
mean=1_3_3_4_5,0.2381,0.1233,0.125627230373_0.2166_0.2166_0.1168_0.5146919039,0.0785575910408_0.020260130065_0.020260130065_0.0134048257373_0.483933363844,165,197,197,165,165,8,8,8,8,8
mean=1_3_3_5_5,0.3176,0.2174,0.125627230373_0.2166_0.2166_0.5146919039_0.5146919039,0.0785575910408_0.020260130065_0.020260130065_0.483933363844_0.483933363844,165,197,197,165,165,8,8,8,8,8
mean=3_3_4_5_5,0.3099,0.1978,0.2078_0.2166_0.1228_0.501205411865_0.501205411865,0.00925462731366_0.020260130065_0.0201072386059_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=4_4_5_5_5,0.3504,0.2902,0.1048_0.1168_0.501205411865_0.5146919039_0.5146919039,0.0_0.0134048257373_0.469592105922_0.483933363844_0.483933363844,133,165,133,165,165,8,8,8,8,8
mean=2_2_2_2_5,0.1988,0.0999,0.1221_0.1235_0.1235_0.1235_0.501205411865,0.00622594521168_0.00781073126556_0.00781073126556_0.00781073126556_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=2_3_4_4_5,0.2177,0.1078,0.1235_0.2166_0.1168_0.1168_0.5146919039,0.00781073126556_0.020260130065_0.0134048257373_0.0134048257373_0.483933363844,165,197,165,165,165,8,8,8,8,8
mean=1_3_4_4_5,0.2181,0.1219,0.125627230373_0.2166_0.1168_0.1168_0.5146919039,0.0785575910408_0.020260130065_0.0134048257373_0.0134048257373_0.483933363844,165,197,165,165,165,8,8,8,8,8
mean=2_2_4_4_5,0.1961,0.1021,0.1221_0.1235_0.1168_0.1168_0.501205411865,0.00622594521168_0.00781073126556_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=3_4_4_5_5,0.2912,0.1977,0.2078_0.1228_0.1228_0.501205411865_0.501205411865,0.00925462731366_0.0201072386059_0.0201072386059_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=3_3_3_3_5,0.27,0.1057,0.2078_0.2078_0.2166_0.2166_0.501205411865,0.00925462731366_0.00925462731366_0.020260130065_0.020260130065_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=2_2_3_4_5,0.216,0.1035,0.1221_0.1235_0.2166_0.1168_0.501205411865,0.00622594521168_0.00781073126556_0.020260130065_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=2_3_5_5_5,0.3768,0.296,0.1235_0.2166_0.5146919039_0.5146919039_0.5146919039,0.00781073126556_0.020260130065_0.483933363844_0.483933363844_0.483933363844,165,197,165,165,165,8,8,8,8,8
mean=2_2_2_4_5,0.1974,0.101,0.1221_0.1235_0.1235_0.1168_0.501205411865,0.00622594521168_0.00781073126556_0.00781073126556_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=2_2_5_5_5,0.3552,0.2903,0.1221_0.1235_0.501205411865_0.5146919039_0.5146919039,0.00622594521168_0.00781073126556_0.469592105922_0.483933363844_0.483933363844,133,165,133,165,165,8,8,8,8,8
mean=2_2_2_3_5,0.2174,0.1023,0.1221_0.1235_0.1235_0.2166_0.501205411865,0.00622594521168_0.00781073126556_0.00781073126556_0.020260130065_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=2_4_4_4_5,0.1947,0.1032,0.1221_0.1168_0.1168_0.1168_0.501205411865,0.00622594521168_0.0134048257373_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=2_4_4_5_5,0.2936,0.1944,0.2318375_0.1168_0.1168_0.501205411865_0.501205411865,0.00622594521168_0.0134048257373_0.0134048257373_0.469592105922_0.469592105922,133,165,165,133,133,7,8,8,8,8
mean=1_4_4_5_5,0.2908,0.2048,0.217900638111_0.1168_0.1168_0.501205411865_0.501205411865,0.0580552040462_0.0134048257373_0.0134048257373_0.469592105922_0.469592105922,133,165,165,133,133,7,8,8,8,8
mean=3_3_5_5_5,0.4088,0.2855,0.2078_0.2078_0.501205411865_0.563554735382_0.563554735382,0.00925462731366_0.00925462731366_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,8,8,8,7,7
mean=3_4_4_4_5,0.2119,0.1038,0.2078_0.1168_0.1168_0.1168_0.501205411865,0.00925462731366_0.0134048257373_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=3_4_5_5_5,0.4054,0.2836,0.306825_0.2167_0.501205411865_0.501205411865_0.501205411865,0.00925462731366_0.0_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,7,7,8,8,8
mean=3_5_5_5_5,0.4991,0.3775,0.490728571429_0.501205411865_0.501205411865_0.501205411865_0.501205411865,0.00925462731366_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,6,8,8,8,8
mean=2_2_3_5_5,0.3348,0.1922,0.2318375_0.2318375_0.2078_0.501205411865_0.501205411865,0.00622594521168_0.00622594521168_0.00925462731366_0.469592105922_0.469592105922,133,133,133,133,133,7,7,8,8,8
mean=3_3_3_4_5,0.2512,0.1057,0.2078_0.2078_0.2166_0.1228_0.501205411865,0.00925462731366_0.00925462731366_0.020260130065_0.0201072386059_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=2_3_3_5_5,0.3172,0.2032,0.1235_0.2166_0.2166_0.5146919039_0.5146919039,0.00781073126556_0.020260130065_0.020260130065_0.483933363844_0.483933363844,165,197,197,165,165,8,8,8,8,8
mean=3_3_3_5_5,0.3287,0.1978,0.2078_0.2166_0.2166_0.501205411865_0.501205411865,0.00925462731366_0.020260130065_0.020260130065_0.469592105922_0.469592105922,133,197,197,133,133,8,8,8,8,8
mean=2_3_3_4_5,0.2376,0.1091,0.1235_0.2166_0.2166_0.1168_0.5146919039,0.00781073126556_0.020260130065_0.020260130065_0.0134048257373_0.483933363844,165,197,197,165,165,8,8,8,8,8
mean=2_4_5_5_5,0.3539,0.2914,0.1221_0.1168_0.501205411865_0.5146919039_0.5146919039,0.00622594521168_0.0134048257373_0.469592105922_0.483933363844_0.483933363844,133,165,133,165,165,8,8,8,8,8
mean=1_5_5_5_5,0.486,0.3873,0.425396387183_0.501205411865_0.501205411865_0.501205411865_0.501205411865,0.0580552040462_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,6,8,8,8,8
mean=2_2_2_5_5,0.277,0.1951,0.1221_0.1235_0.1235_0.501205411865_0.5146919039,0.00622594521168_0.00781073126556_0.00781073126556_0.469592105922_0.483933363844,133,165,165,133,165,8,8,8,8,8
mean=4_5_5_5_5,0.4859,0.3757,0.424514285714_0.501205411865_0.501205411865_0.501205411865_0.501205411865,0.0_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,6,8,8,8,8
mean=2_5_5_5_5,0.4881,0.3769,0.435635714286_0.501205411865_0.501205411865_0.501205411865_0.501205411865,0.00622594521168_0.469592105922_0.469592105922_0.469592105922_0.469592105922,133,133,133,133,133,6,8,8,8,8
mean=1_3_4_5_5,0.2977,0.216,0.125627230373_0.2166_0.1168_0.5146919039_0.5146919039,0.0785575910408_0.020260130065_0.0134048257373_0.483933363844_0.483933363844,165,197,165,165,165,8,8,8,8,8
mean=4_4_4_5_5,0.2905,0.1932,0.2167_0.1168_0.1168_0.501205411865_0.501205411865,0.0_0.0134048257373_0.0134048257373_0.469592105922_0.469592105922,133,165,165,133,133,7,8,8,8,8
mean=1_3_5_5_5,0.3773,0.3101,0.125627230373_0.2166_0.5146919039_0.5146919039_0.5146919039,0.0785575910408_0.020260130065_0.483933363844_0.483933363844_0.483933363844,165,197,165,165,165,8,8,8,8,8
mean=1_4_4_4_5,0.1916,0.1136,0.106172157841_0.1168_0.1168_0.1168_0.501205411865,0.0580552040462_0.0134048257373_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=4_4_4_4_5,0.1913,0.102,0.1048_0.1168_0.1168_0.1168_0.501205411865,0.0_0.0134048257373_0.0134048257373_0.0134048257373_0.469592105922,133,165,165,165,133,8,8,8,8,8
mean=2_3_4_5_5,0.2973,0.2019,0.1235_0.2166_0.1168_0.5146919039_0.5146919039,0.00781073126556_0.020260130065_0.0134048257373_0.483933363844_0.483933363844,165,197,165,165,165,8,8,8,8,8
mean=2_3_3_3_5,0.2576,0.1105,0.1235_0.2166_0.2166_0.2166_0.5146919039,0.00781073126556_0.020260130065_0.020260130065_0.020260130065_0.483933363844,165,197,197,197,165,8,8,8,8,8
mean=1_4_5_5_5,0.3507,0.3018,0.106172157841_0.1168_0.501205411865_0.5146919039_0.5146919039,0.0580552040462_0.0134048257373_0.469592105922_0.483933363844_0.483933363844,133,165,133,165,165,8,8,8,8,8
mean=5_5_5_5_5,0.5093,0.4782,0.501205411865_0.501205411865_0.5146919039_0.5146919039_0.5146919039,0.469592105922_0.469592105922_0.483933363844_0.483933363844_0.483933363844,133,133,165,165,165,8,8,8,8,8
mean=2_2_4_5_5,0.2949,0.1933,0.2318375_0.1235_0.1168_0.501205411865_0.501205411865,0.00622594521168_0.00781073126556_0.0134048257373_0.469592105922_0.469592105922,133,165,165,133,133,7,8,8,8,8
mean=3_3_4_4_5,0.2325,0.1057,0.2078_0.2078_0.1228_0.1228_0.501205411865,0.00925462731366_0.00925462731366_0.0201072386059_0.0201072386059_0.469592105922,133,133,197,197,133,8,8,8,8,8
mean=2_2_3_3_5,0.2761,0.1001,0.2318375_0.2318375_0.2078_0.2078_0.501205411865,0.00622594521168_0.00622594521168_0.00925462731366_0.00925462731366_0.469592105922,133,133,133,133,133,7,7,8,8,8
